msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	sampling	model	indels
syn_001852	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001852.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001852/tree/syn_001852.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001853	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001853.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001853/tree/syn_001853.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001854	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001854.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001854/tree/syn_001854.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001855	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001855.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001855/tree/syn_001855.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001856	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001856.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001856/tree/syn_001856.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001857	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001857.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001857/tree/syn_001857.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001858	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001858.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001858/tree/syn_001858.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001859	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001859.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001859/tree/syn_001859.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001860	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001860.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001860/tree/syn_001860.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001861	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001861.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001861/tree/syn_001861.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001862	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001862.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001862/tree/syn_001862.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001863	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001863.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001863/tree/syn_001863.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001864	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001864.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001864/tree/syn_001864.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001865	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001865.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001865/tree/syn_001865.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001866	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001866.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001866/tree/syn_001866.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001867	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001867.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001867/tree/syn_001867.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001868	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001868.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001868/tree/syn_001868.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001869	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001869.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001869/tree/syn_001869.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001870	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001870.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001870/tree/syn_001870.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001871	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001871.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001871/tree/syn_001871.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001872	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001872.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001872/tree/syn_001872.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001873	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001873.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001873/tree/syn_001873.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001874	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001874.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001874/tree/syn_001874.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001875	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001875.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001875/tree/syn_001875.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001876	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001876.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001876/tree/syn_001876.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001877	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001877.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001877/tree/syn_001877.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001878	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001878.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001878/tree/syn_001878.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001879	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001879.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001879/tree/syn_001879.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001880	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001880.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001880/tree/syn_001880.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001881	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001881.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001881/tree/syn_001881.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001882	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001882.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001882/tree/syn_001882.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001883	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001883.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001883/tree/syn_001883.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001884	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001884.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001884/tree/syn_001884.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001885	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001885.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001885/tree/syn_001885.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001886	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001886.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001886/tree/syn_001886.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001887	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001887.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001887/tree/syn_001887.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001888	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001888.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001888/tree/syn_001888.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001889	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001889.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001889/tree/syn_001889.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001890	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001890.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001890/tree/syn_001890.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001891	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001891.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001891/tree/syn_001891.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001892	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001892.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001892/tree/syn_001892.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001893	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001893.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001893/tree/syn_001893.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001894	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001894.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001894/tree/syn_001894.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001895	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001895.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001895/tree/syn_001895.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001896	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001896.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001896/tree/syn_001896.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001897	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001897.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001897/tree/syn_001897.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001898	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001898.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001898/tree/syn_001898.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001899	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001899.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001899/tree/syn_001899.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001900	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001900.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001900/tree/syn_001900.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001901	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001901.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001901/tree/syn_001901.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001902	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001902.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001902/tree/syn_001902.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001903	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001903.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001903/tree/syn_001903.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001904	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001904.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001904/tree/syn_001904.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001905	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001905.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001905/tree/syn_001905.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001906	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001906.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001906/tree/syn_001906.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001907	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001907.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001907/tree/syn_001907.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001908	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001908.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001908/tree/syn_001908.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001909	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001909.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001909/tree/syn_001909.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001910	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001910.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001910/tree/syn_001910.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001911	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001911.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001911/tree/syn_001911.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001912	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001912.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001912/tree/syn_001912.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001913	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001913.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001913/tree/syn_001913.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001914	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001914.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001914/tree/syn_001914.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001915	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001915.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001915/tree/syn_001915.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001916	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001916.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001916/tree/syn_001916.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001917	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001917.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001917/tree/syn_001917.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001918	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001918.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001918/tree/syn_001918.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001919	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001919.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001919/tree/syn_001919.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001920	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001920.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001920/tree/syn_001920.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001921	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001921.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001921/tree/syn_001921.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001922	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001922.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001922/tree/syn_001922.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001923	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001923.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001923/tree/syn_001923.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001924	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001924.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001924/tree/syn_001924.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001925	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001925.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001925/tree/syn_001925.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001926	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001926.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001926/tree/syn_001926.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001927	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001927.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001927/tree/syn_001927.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001928	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001928.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001928/tree/syn_001928.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001929	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001929.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001929/tree/syn_001929.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001930	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001930.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001930/tree/syn_001930.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001931	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001931.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001931/tree/syn_001931.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001932	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001932.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001932/tree/syn_001932.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001933	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001933.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001933/tree/syn_001933.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001934	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001934.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001934/tree/syn_001934.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001935	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001935.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001935/tree/syn_001935.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001936	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001936.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001936/tree/syn_001936.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001937	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001937.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001937/tree/syn_001937.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001938	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001938.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001938/tree/syn_001938.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001939	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001939.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001939/tree/syn_001939.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001940	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001940.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001940/tree/syn_001940.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001941	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001941.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001941/tree/syn_001941.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001942	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001942.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001942/tree/syn_001942.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001943	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001943.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001943/tree/syn_001943.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001944	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001944.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001944/tree/syn_001944.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001945	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001945.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001945/tree/syn_001945.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001946	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001946.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001946/tree/syn_001946.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001947	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001947.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001947/tree/syn_001947.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001948	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001948.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001948/tree/syn_001948.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001949	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001949.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001949/tree/syn_001949.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001950	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001950.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001950/tree/syn_001950.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001951	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001951.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001951/tree/syn_001951.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001952	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001952.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001952/tree/syn_001952.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001953	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001953.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001953/tree/syn_001953.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001954	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001954.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001954/tree/syn_001954.nwk	50	500		pf2-native-fixed	LG+G8	yes
syn_001955	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/msas/syn_001955.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_fixed/metadata/syn_001955/tree/syn_001955.nwk	50	500		pf2-native-fixed	LG+G8	yes
