msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	sampling	model	indels
syn_003835	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003835.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003835/tree/syn_003835.nwk	8	112	7173	pf2-native-size-matched	LG+G8	yes
syn_003841	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003841.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003841/tree/syn_003841.nwk	8	246	2527	pf2-native-size-matched	LG+G8	yes
syn_003849	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003849.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003849/tree/syn_003849.nwk	8	69	4879	pf2-native-size-matched	LG+G8	yes
syn_003868	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003868.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003868/tree/syn_003868.nwk	8	150	5450	pf2-native-size-matched	LG+G8	yes
syn_003881	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003881.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003881/tree/syn_003881.nwk	8	228	4478	pf2-native-size-matched	LG+G8	yes
syn_003943	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003943.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003943/tree/syn_003943.nwk	8	153	1647	pf2-native-size-matched	LG+G8	yes
syn_003961	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003961.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003961/tree/syn_003961.nwk	8	386	2496	pf2-native-size-matched	LG+G8	yes
syn_003971	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003971.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003971/tree/syn_003971.nwk	8	278	4625	pf2-native-size-matched	LG+G8	yes
syn_003990	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003990.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003990/tree/syn_003990.nwk	8	183	4365	pf2-native-size-matched	LG+G8	yes
syn_003992	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_003992.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_003992/tree/syn_003992.nwk	8	294	3048	pf2-native-size-matched	LG+G8	yes
syn_004005	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004005.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004005/tree/syn_004005.nwk	8	348	2433	pf2-native-size-matched	LG+G8	yes
syn_004010	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004010.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004010/tree/syn_004010.nwk	8	211	3666	pf2-native-size-matched	LG+G8	yes
syn_004019	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004019.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004019/tree/syn_004019.nwk	8	65	3622	pf2-native-size-matched	LG+G8	yes
syn_004029	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004029.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004029/tree/syn_004029.nwk	8	50	7457	pf2-native-size-matched	LG+G8	yes
syn_004030	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004030.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004030/tree/syn_004030.nwk	8	402	1210	pf2-native-size-matched	LG+G8	yes
syn_004041	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004041.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004041/tree/syn_004041.nwk	8	250	2467	pf2-native-size-matched	LG+G8	yes
syn_004046	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004046.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004046/tree/syn_004046.nwk	8	188	3016	pf2-native-size-matched	LG+G8	yes
syn_004063	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004063.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004063/tree/syn_004063.nwk	8	680	1384	pf2-native-size-matched	LG+G8	yes
syn_004091	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004091.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004091/tree/syn_004091.nwk	8	198	2923	pf2-native-size-matched	LG+G8	yes
syn_004106	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004106.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004106/tree/syn_004106.nwk	8	87	5813	pf2-native-size-matched	LG+G8	yes
syn_004132	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004132.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004132/tree/syn_004132.nwk	8	460	1930	pf2-native-size-matched	LG+G8	yes
syn_004174	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004174.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004174/tree/syn_004174.nwk	8	206	3528	pf2-native-size-matched	LG+G8	yes
syn_004178	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004178.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004178/tree/syn_004178.nwk	8	55	3946	pf2-native-size-matched	LG+G8	yes
syn_004191	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004191.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004191/tree/syn_004191.nwk	8	80	5794	pf2-native-size-matched	LG+G8	yes
syn_004226	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004226.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004226/tree/syn_004226.nwk	8	304	1218	pf2-native-size-matched	LG+G8	yes
syn_004230	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004230.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004230/tree/syn_004230.nwk	8	439	1180	pf2-native-size-matched	LG+G8	yes
syn_004234	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004234.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004234/tree/syn_004234.nwk	8	135	5206	pf2-native-size-matched	LG+G8	yes
syn_004283	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004283.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004283/tree/syn_004283.nwk	8	120	7403	pf2-native-size-matched	LG+G8	yes
syn_004284	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004284.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004284/tree/syn_004284.nwk	8	201	1431	pf2-native-size-matched	LG+G8	yes
syn_004305	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004305.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004305/tree/syn_004305.nwk	8	81	5407	pf2-native-size-matched	LG+G8	yes
syn_004318	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004318.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004318/tree/syn_004318.nwk	8	123	4767	pf2-native-size-matched	LG+G8	yes
syn_004340	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004340.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004340/tree/syn_004340.nwk	8	480	1613	pf2-native-size-matched	LG+G8	yes
syn_004360	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004360.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004360/tree/syn_004360.nwk	8	108	6965	pf2-native-size-matched	LG+G8	yes
syn_004370	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004370.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004370/tree/syn_004370.nwk	8	217	4401	pf2-native-size-matched	LG+G8	yes
syn_004381	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004381.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004381/tree/syn_004381.nwk	8	440	3245	pf2-native-size-matched	LG+G8	yes
syn_004386	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004386.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004386/tree/syn_004386.nwk	8	246	2527	pf2-native-size-matched	LG+G8	yes
syn_004397	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004397.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004397/tree/syn_004397.nwk	8	344	1763	pf2-native-size-matched	LG+G8	yes
syn_004403	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004403.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004403/tree/syn_004403.nwk	8	276	5389	pf2-native-size-matched	LG+G8	yes
syn_004407	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004407.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004407/tree/syn_004407.nwk	8	286	6857	pf2-native-size-matched	LG+G8	yes
syn_004412	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004412.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004412/tree/syn_004412.nwk	8	566	1813	pf2-native-size-matched	LG+G8	yes
syn_004435	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004435.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004435/tree/syn_004435.nwk	8	331	5824	pf2-native-size-matched	LG+G8	yes
syn_004443	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004443.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004443/tree/syn_004443.nwk	8	50	7457	pf2-native-size-matched	LG+G8	yes
syn_004459	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004459.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004459/tree/syn_004459.nwk	8	124	3134	pf2-native-size-matched	LG+G8	yes
syn_004462	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004462.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004462/tree/syn_004462.nwk	8	106	4070	pf2-native-size-matched	LG+G8	yes
syn_004472	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004472.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004472/tree/syn_004472.nwk	8	246	2527	pf2-native-size-matched	LG+G8	yes
syn_004480	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004480.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004480/tree/syn_004480.nwk	8	54	5617	pf2-native-size-matched	LG+G8	yes
syn_004487	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004487.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004487/tree/syn_004487.nwk	8	54	5617	pf2-native-size-matched	LG+G8	yes
syn_004494	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004494.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004494/tree/syn_004494.nwk	8	482	5514	pf2-native-size-matched	LG+G8	yes
syn_004521	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004521.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004521/tree/syn_004521.nwk	8	187	6361	pf2-native-size-matched	LG+G8	yes
syn_004556	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004556.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004556/tree/syn_004556.nwk	8	147	5987	pf2-native-size-matched	LG+G8	yes
syn_004569	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004569.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004569/tree/syn_004569.nwk	8	111	6569	pf2-native-size-matched	LG+G8	yes
syn_004570	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004570.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004570/tree/syn_004570.nwk	8	140	6522	pf2-native-size-matched	LG+G8	yes
syn_004586	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004586.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004586/tree/syn_004586.nwk	8	427	3191	pf2-native-size-matched	LG+G8	yes
syn_004604	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004604.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004604/tree/syn_004604.nwk	8	816	5551	pf2-native-size-matched	LG+G8	yes
syn_004668	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004668.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004668/tree/syn_004668.nwk	8	334	4851	pf2-native-size-matched	LG+G8	yes
syn_004732	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004732.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004732/tree/syn_004732.nwk	8	401	5150	pf2-native-size-matched	LG+G8	yes
syn_004745	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004745.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004745/tree/syn_004745.nwk	8	186	3698	pf2-native-size-matched	LG+G8	yes
syn_004750	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004750.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004750/tree/syn_004750.nwk	8	142	2981	pf2-native-size-matched	LG+G8	yes
syn_004760	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004760.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004760/tree/syn_004760.nwk	8	575	2465	pf2-native-size-matched	LG+G8	yes
syn_004770	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004770.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004770/tree/syn_004770.nwk	8	874	7384	pf2-native-size-matched	LG+G8	yes
syn_004788	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004788.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004788/tree/syn_004788.nwk	8	54	5617	pf2-native-size-matched	LG+G8	yes
syn_004807	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004807.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004807/tree/syn_004807.nwk	8	96	6638	pf2-native-size-matched	LG+G8	yes
syn_004810	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004810.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004810/tree/syn_004810.nwk	8	130	1864	pf2-native-size-matched	LG+G8	yes
syn_004846	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004846.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004846/tree/syn_004846.nwk	8	321	7350	pf2-native-size-matched	LG+G8	yes
syn_004852	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004852.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004852/tree/syn_004852.nwk	8	874	7384	pf2-native-size-matched	LG+G8	yes
syn_004855	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004855.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004855/tree/syn_004855.nwk	8	213	6169	pf2-native-size-matched	LG+G8	yes
syn_004859	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004859.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004859/tree/syn_004859.nwk	8	178	1776	pf2-native-size-matched	LG+G8	yes
syn_004896	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004896.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004896/tree/syn_004896.nwk	8	64	4881	pf2-native-size-matched	LG+G8	yes
syn_004915	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004915.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004915/tree/syn_004915.nwk	8	194	6473	pf2-native-size-matched	LG+G8	yes
syn_004920	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004920.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004920/tree/syn_004920.nwk	8	213	2926	pf2-native-size-matched	LG+G8	yes
syn_004950	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004950.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004950/tree/syn_004950.nwk	8	110	4397	pf2-native-size-matched	LG+G8	yes
syn_004963	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004963.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004963/tree/syn_004963.nwk	8	222	5569	pf2-native-size-matched	LG+G8	yes
syn_004972	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004972.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004972/tree/syn_004972.nwk	8	69	3835	pf2-native-size-matched	LG+G8	yes
syn_004987	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_004987.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_004987/tree/syn_004987.nwk	8	160	5908	pf2-native-size-matched	LG+G8	yes
syn_000031	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000031.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000031/tree/syn_000031.nwk	9	168	5365	pf2-native-size-matched	LG+G8	yes
syn_000050	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000050.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000050/tree/syn_000050.nwk	9	44	1358	pf2-native-size-matched	LG+G8	yes
syn_000055	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000055.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000055/tree/syn_000055.nwk	9	49	2235	pf2-native-size-matched	LG+G8	yes
syn_000082	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000082.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000082/tree/syn_000082.nwk	9	121	1932	pf2-native-size-matched	LG+G8	yes
syn_000086	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000086.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000086/tree/syn_000086.nwk	9	155	3660	pf2-native-size-matched	LG+G8	yes
syn_000090	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000090.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000090/tree/syn_000090.nwk	9	307	3021	pf2-native-size-matched	LG+G8	yes
syn_000104	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000104.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000104/tree/syn_000104.nwk	9	44	3485	pf2-native-size-matched	LG+G8	yes
syn_000168	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000168.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000168/tree/syn_000168.nwk	9	131	4620	pf2-native-size-matched	LG+G8	yes
syn_000170	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000170.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000170/tree/syn_000170.nwk	9	276	7511	pf2-native-size-matched	LG+G8	yes
syn_000177	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000177.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000177/tree/syn_000177.nwk	9	162	3349	pf2-native-size-matched	LG+G8	yes
syn_000187	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000187.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000187/tree/syn_000187.nwk	9	262	6744	pf2-native-size-matched	LG+G8	yes
syn_000209	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000209.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000209/tree/syn_000209.nwk	9	113	1245	pf2-native-size-matched	LG+G8	yes
syn_000214	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000214.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000214/tree/syn_000214.nwk	9	370	7033	pf2-native-size-matched	LG+G8	yes
syn_000239	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000239.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000239/tree/syn_000239.nwk	9	183	804	pf2-native-size-matched	LG+G8	yes
syn_000243	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000243.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000243/tree/syn_000243.nwk	9	197	956	pf2-native-size-matched	LG+G8	yes
syn_000248	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000248.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000248/tree/syn_000248.nwk	9	412	3397	pf2-native-size-matched	LG+G8	yes
syn_000260	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000260.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000260/tree/syn_000260.nwk	9	224	1761	pf2-native-size-matched	LG+G8	yes
syn_000335	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000335.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000335/tree/syn_000335.nwk	9	233	2472	pf2-native-size-matched	LG+G8	yes
syn_000350	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000350.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000350/tree/syn_000350.nwk	9	480	3127	pf2-native-size-matched	LG+G8	yes
syn_000361	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000361.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000361/tree/syn_000361.nwk	9	229	5659	pf2-native-size-matched	LG+G8	yes
syn_000373	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000373.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000373/tree/syn_000373.nwk	9	82	6244	pf2-native-size-matched	LG+G8	yes
syn_000392	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000392.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000392/tree/syn_000392.nwk	9	524	4313	pf2-native-size-matched	LG+G8	yes
syn_000397	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000397.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000397/tree/syn_000397.nwk	9	227	1693	pf2-native-size-matched	LG+G8	yes
syn_000407	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000407.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000407/tree/syn_000407.nwk	9	108	2902	pf2-native-size-matched	LG+G8	yes
syn_000409	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000409.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000409/tree/syn_000409.nwk	9	270	4497	pf2-native-size-matched	LG+G8	yes
syn_000420	synthetic	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/msas/syn_000420.fa	runs/pandit_domain_adaptation/stage3_pf2_native_pca_size_matched/metadata/syn_000420/tree/syn_000420.nwk	9	84	4675	pf2-native-size-matched	LG+G8	yes
