profile,n_seq,n_sites,batch_size,dtype,status,rss_peak_gb,torch_max_allocated_gb,torch_max_reserved_gb,elapsed_sec,error,stderr
pf2-bayesnj-infer,450,4000,1,fp32,oom,5.876953125,nan,nan,nan,"CUDA out of memory. Tried to allocate 385.38 GiB. GPU 0 has a total capacity of 79.25 GiB of which 71.05 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 4.16 GiB memory in use. Of the allocated memory 2.97 GiB is allocated by PyTorch, and 720.57 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,450,5000,1,fp32,oom,7.205078125,nan,nan,nan,"CUDA out of memory. Tried to allocate 481.73 GiB. GPU 0 has a total capacity of 79.25 GiB of which 70.15 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 5.06 GiB memory in use. Of the allocated memory 3.66 GiB is allocated by PyTorch, and 940.84 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,450,10000,1,fp32,oom,13.8359375,nan,nan,nan,"CUDA out of memory. Tried to allocate 963.45 GiB. GPU 0 has a total capacity of 79.25 GiB of which 65.67 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 9.54 GiB memory in use. Of the allocated memory 7.07 GiB is allocated by PyTorch, and 1.99 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,100,1,fp32,ok,13.005859375,12.407692909240723,12.513671875,18.216733315959573,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,250,1,fp32,ok,30.927734375,30.368048667907715,30.435546875,18.652052463963628,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,500,1,fp32,ok,61.05859375,60.41945743560791,60.56640625,18.903864623978734,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,1000,1,fp32,oom,2.05078125,nan,nan,nan,"CUDA out of memory. Tried to allocate 118.97 GiB. GPU 0 has a total capacity of 79.25 GiB of which 73.64 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 1.57 GiB memory in use. Of the allocated memory 1.07 GiB is allocated by PyTorch, and 24.53 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,2000,1,fp32,oom,3.5234375,nan,nan,nan,"CUDA out of memory. Tried to allocate 237.94 GiB. GPU 0 has a total capacity of 79.25 GiB of which 72.64 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 2.57 GiB memory in use. Of the allocated memory 1.82 GiB is allocated by PyTorch, and 268.11 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,3000,1,fp32,oom,4.99609375,nan,nan,nan,"CUDA out of memory. Tried to allocate 356.91 GiB. GPU 0 has a total capacity of 79.25 GiB of which 71.65 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 3.56 GiB memory in use. Of the allocated memory 2.58 GiB is allocated by PyTorch, and 511.69 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,4000,1,fp32,oom,6.46875,nan,nan,nan,"CUDA out of memory. Tried to allocate 475.88 GiB. GPU 0 has a total capacity of 79.25 GiB of which 70.65 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 4.56 GiB memory in use. Of the allocated memory 3.34 GiB is allocated by PyTorch, and 754.39 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,5000,1,fp32,oom,7.94140625,nan,nan,nan,"CUDA out of memory. Tried to allocate 594.86 GiB. GPU 0 has a total capacity of 79.25 GiB of which 69.65 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 5.56 GiB memory in use. Of the allocated memory 4.10 GiB is allocated by PyTorch, and 998.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,500,10000,1,fp32,oom,15.30859375,nan,nan,nan,"CUDA out of memory. Tried to allocate 1189.71 GiB. GPU 0 has a total capacity of 79.25 GiB of which 64.67 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 10.54 GiB memory in use. Of the allocated memory 7.89 GiB is allocated by PyTorch, and 2.17 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,100,1,fp32,ok,15.6171875,15.019209384918213,15.125,24.26238041371107,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,250,1,fp32,ok,37.447265625,36.74251079559326,36.955078125,24.41154521331191,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,500,1,fp32,ok,73.705078125,73.06227159500122,73.212890625,25.29209034331143,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,1000,1,fp32,oom,2.197265625,nan,nan,nan,"CUDA out of memory. Tried to allocate 143.98 GiB. GPU 0 has a total capacity of 79.25 GiB of which 73.28 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 1.93 GiB memory in use. Of the allocated memory 1.22 GiB is allocated by PyTorch, and 237.32 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,2000,1,fp32,oom,3.818359375,nan,nan,nan,"CUDA out of memory. Tried to allocate 287.96 GiB. GPU 0 has a total capacity of 79.25 GiB of which 72.44 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 2.77 GiB memory in use. Of the allocated memory 2.05 GiB is allocated by PyTorch, and 237.40 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,3000,1,fp32,oom,5.435546875,nan,nan,nan,"CUDA out of memory. Tried to allocate 431.94 GiB. GPU 0 has a total capacity of 79.25 GiB of which 71.35 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 3.86 GiB memory in use. Of the allocated memory 2.89 GiB is allocated by PyTorch, and 503.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,4000,1,fp32,oom,7.060546875,nan,nan,nan,"CUDA out of memory. Tried to allocate 575.93 GiB. GPU 0 has a total capacity of 79.25 GiB of which 70.25 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 4.96 GiB memory in use. Of the allocated memory 3.72 GiB is allocated by PyTorch, and 775.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,5000,1,fp32,oom,8.677734375,nan,nan,nan,"CUDA out of memory. Tried to allocate 719.91 GiB. GPU 0 has a total capacity of 79.25 GiB of which 69.16 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 6.05 GiB memory in use. Of the allocated memory 4.56 GiB is allocated by PyTorch, and 1.02 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,550,10000,1,fp32,oom,16.78125,nan,nan,nan,"CUDA out of memory. Tried to allocate 1439.81 GiB. GPU 0 has a total capacity of 79.25 GiB of which 63.68 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 11.54 GiB memory in use. Of the allocated memory 8.73 GiB is allocated by PyTorch, and 2.33 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,100,1,fp32,ok,18.4921875,17.886638164520264,18.0,31.616223832592368,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,250,1,fp32,ok,44.451171875,43.73025941848755,43.958984375,33.17958443053067,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,500,1,fp32,oom,1.86328125,nan,nan,nan,"CUDA out of memory. Tried to allocate 85.69 GiB. GPU 0 has a total capacity of 79.25 GiB of which 73.78 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 1.43 GiB memory in use. Of the allocated memory 954.88 MiB is allocated by PyTorch, and 17.12 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,1000,1,fp32,oom,2.341796875,nan,nan,nan,"CUDA out of memory. Tried to allocate 171.38 GiB. GPU 0 has a total capacity of 79.25 GiB of which 73.16 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 2.05 GiB memory in use. Of the allocated memory 1.39 GiB is allocated by PyTorch, and 189.98 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,2000,1,fp32,oom,4.107421875,nan,nan,nan,"CUDA out of memory. Tried to allocate 342.75 GiB. GPU 0 has a total capacity of 79.25 GiB of which 72.25 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 2.96 GiB memory in use. Of the allocated memory 2.30 GiB is allocated by PyTorch, and 187.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,3000,1,fp32,oom,5.876953125,nan,nan,nan,"CUDA out of memory. Tried to allocate 514.13 GiB. GPU 0 has a total capacity of 79.25 GiB of which 71.05 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 4.16 GiB memory in use. Of the allocated memory 3.21 GiB is allocated by PyTorch, and 482.69 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,4000,1,fp32,oom,7.64453125,nan,nan,nan,"CUDA out of memory. Tried to allocate 685.50 GiB. GPU 0 has a total capacity of 79.25 GiB of which 69.86 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 5.36 GiB memory in use. Of the allocated memory 4.12 GiB is allocated by PyTorch, and 775.02 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,5000,1,fp32,oom,9.4140625,nan,nan,nan,"CUDA out of memory. Tried to allocate 856.88 GiB. GPU 0 has a total capacity of 79.25 GiB of which 68.66 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 6.55 GiB memory in use. Of the allocated memory 5.03 GiB is allocated by PyTorch, and 1.04 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf2-bayesnj-infer,600,10000,1,fp32,oom,18.25390625,nan,nan,nan,"CUDA out of memory. Tried to allocate 1713.75 GiB. GPU 0 has a total capacity of 79.25 GiB of which 62.68 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 1129892 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 12.53 GiB memory in use. Of the allocated memory 9.58 GiB is allocated by PyTorch, and 2.47 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
