msa_id	split	tree_path	num_sequences	alignment_length	tree_bucket	num_tips	num_internal_nodes	num_branches	total_tree_length	mean_branch_length	median_branch_length	max_branch_length	mean_root_to_leaf_depth	median_root_to_leaf_depth	max_root_to_leaf_depth	mean_root_to_leaf_edges	median_root_to_leaf_edges	max_root_to_leaf_edges	tree_bucket_q_low	tree_bucket_q_high
3742	train	data/zenodo_raw/data_pandit/aa/3742/tree.3742	7	158	short-tree	7	5	11	3.44517	0.313197272727	0.34515	0.575342	0.661245	0.6689	1.049949	2.42857142857	3	3	5.951082	13.683736
3747	train	data/zenodo_raw/data_pandit/aa/3747/tree.3747	7	210	mid-tree	7	5	11	9.090168	0.826378909091	0.394815	3.309208	1.607744	1.2094	3.309208	2.42857142857	3	3	5.951082	13.683736
3748	train	data/zenodo_raw/data_pandit/aa/3748/tree.3748	50	60	long-tree	50	48	97	55.606349	0.573261329897	0.44757	2.863889	3.6579069	3.7150435	7.333764	9	9	16	5.951082	13.683736
3749	train	data/zenodo_raw/data_pandit/aa/3749/tree.3749	4	315	mid-tree	4	2	5	6.979976	1.3959952	1.230493	2.511873	1.88350375	1.8639175	3.065912	1.5	1.5	2	5.951082	13.683736
3750	train	data/zenodo_raw/data_pandit/aa/3750/tree.3750	4	259	short-tree	4	2	5	2.997444	0.5994888	0.303997	2.047777	0.82536025	0.4615785	2.047777	1.5	1.5	2	5.951082	13.683736
3751	train	data/zenodo_raw/data_pandit/aa/3751/tree.3751	4	200	short-tree	4	2	5	3.401676	0.6803352	0.851371	1.185141	1.14670425	1.167623	1.4002	1.5	1.5	2	5.951082	13.683736
3752	train	data/zenodo_raw/data_pandit/aa/3752/tree.3752	17	359	long-tree	17	15	31	22.885687	0.738247967742	0.37427	2.686438	2.56897058824	2.41206	3.850029	5	6	7	5.951082	13.683736
3754	train	data/zenodo_raw/data_pandit/aa/3754/tree.3754	5	128	short-tree	5	3	7	5.706149	0.815164142857	0.724649	1.918405	1.5677896	1.466859	3.308994	2	2	3	5.951082	13.683736
3757	train	data/zenodo_raw/data_pandit/aa/3757/tree.3757	85	98	long-tree	85	83	167	72.07497	0.431586646707	0.304839	1.630055	3.59815012941	3.562344	5.902838	11.1647058824	12	18	5.951082	13.683736
3760	train	data/zenodo_raw/data_pandit/aa/3760/tree.3760	5	90	short-tree	5	3	7	2.077653	0.296807571429	0.20777	0.614208	0.5013058	0.53915	0.614208	2	2	3	5.951082	13.683736
3762	train	data/zenodo_raw/data_pandit/aa/3762/tree.3762	7	87	mid-tree	7	5	11	6.641672	0.603788363636	0.676323	1.253093	1.28730585714	1.253093	1.767979	2.71428571429	3	4	5.951082	13.683736
3763	train	data/zenodo_raw/data_pandit/aa/3763/tree.3763	10	250	long-tree	10	8	17	14.213742	0.836102470588	0.844126	1.662441	2.1222384	2.128283	3.600518	3.9	4.5	6	5.951082	13.683736
3765	train	data/zenodo_raw/data_pandit/aa/3765/tree.3765	5	166	mid-tree	5	3	7	12.446973	1.778139	1.031529	7.443309	2.887355	1.461282	8.634689	2	2	3	5.951082	13.683736
3767	train	data/zenodo_raw/data_pandit/aa/3767/tree.3767	4	100	short-tree	4	2	5	1.616929	0.3233858	0.24471	0.694926	0.47519025	0.4805625	0.694926	1.5	1.5	2	5.951082	13.683736
3769	train	data/zenodo_raw/data_pandit/aa/3769/tree.3769	11	61	mid-tree	11	9	19	7.733493	0.407025947368	0.324733	0.955108	1.12114245455	1.180383	1.762743	4.18181818182	5	6	5.951082	13.683736
3772	train	data/zenodo_raw/data_pandit/aa/3772/tree.3772	6	65	short-tree	6	4	9	5.025761	0.558417888889	0.344573	1.407406	1.29077683333	1.1219805	2.132556	2.5	2.5	4	5.951082	13.683736
3774	train	data/zenodo_raw/data_pandit/aa/3774/tree.3774	5	251	mid-tree	5	3	7	9.106612	1.30094457143	0.514873	5.245042	1.9864772	0.958247	5.780866	2	2	3	5.951082	13.683736
3775	train	data/zenodo_raw/data_pandit/aa/3775/tree.3775	8	370	mid-tree	8	6	13	10.060107	0.773854384615	0.467357	2.125777	2.273680875	1.8307945	4.906107	3.5	3.5	6	5.951082	13.683736
3776	train	data/zenodo_raw/data_pandit/aa/3776/tree.3776	9	435	mid-tree	9	7	15	6.754148	0.450276533333	0.404579	0.887941	1.305637	1.328199	2.346476	3.55555555556	3	6	5.951082	13.683736
3778	train	data/zenodo_raw/data_pandit/aa/3778/tree.3778	5	549	mid-tree	5	3	7	11.513988	1.64485542857	1.475793	3.077166	2.7018624	2.624772	3.584371	1.8	2	2	5.951082	13.683736
3779	train	data/zenodo_raw/data_pandit/aa/3779/tree.3779	5	270	short-tree	5	3	7	3.521278	0.503039714286	0.417685	1.238377	0.8380134	0.735735	1.238377	2	2	3	5.951082	13.683736
3780	train	data/zenodo_raw/data_pandit/aa/3780/tree.3780	12	58	mid-tree	12	10	21	7.34257	0.349646190476	0.237292	0.954792	1.38479141667	1.09208	2.27992	3.5	4	5	5.951082	13.683736
3782	train	data/zenodo_raw/data_pandit/aa/3782/tree.3782	6	170	mid-tree	6	4	9	6.886201	0.765133444444	0.707899	1.432983	1.66102966667	1.6531955	2.275911	2.5	2.5	4	5.951082	13.683736
3783	train	data/zenodo_raw/data_pandit/aa/3783/tree.3783	4	179	short-tree	4	2	5	4.510619	0.9021238	0.890276	1.299919	1.2325965	1.304981	1.472674	1.5	1.5	2	5.951082	13.683736
3786	train	data/zenodo_raw/data_pandit/aa/3786/tree.3786	12	193	long-tree	12	10	21	20.127927	0.958472714286	0.57603	3.502969	5.11407191667	5.1332285	8.265445	4.33333333333	5	6	5.951082	13.683736
3787	train	data/zenodo_raw/data_pandit/aa/3787/tree.3787	14	480	mid-tree	14	12	25	8.16853	0.3267412	0.197329	2.217018	1.93440114286	2.703804	3.065965	4.28571428571	5	6	5.951082	13.683736
3790	train	data/zenodo_raw/data_pandit/aa/3790/tree.3790	6	264	short-tree	6	4	9	4.589387	0.509931888889	0.473967	1.006797	0.951154833333	1.093158	1.338863	2.5	2.5	4	5.951082	13.683736
3791	train	data/zenodo_raw/data_pandit/aa/3791/tree.3791	11	117	mid-tree	11	9	19	8.384246	0.441276105263	0.33731	1.286798	2.30644663636	3.001039	3.438608	4.63636363636	6	7	5.951082	13.683736
3792	train	data/zenodo_raw/data_pandit/aa/3792/tree.3792	25	468	long-tree	25	23	47	35.642566	0.758352468085	0.443499	2.993943	4.9700188	6.576411	8.010839	8.84	9	15	5.951082	13.683736
3793	train	data/zenodo_raw/data_pandit/aa/3793/tree.3793	4	97	short-tree	4	2	5	1.524863	0.3049726	0.138611	0.830932	0.412583	0.27766	0.956401	1.5	1.5	2	5.951082	13.683736
3795	train	data/zenodo_raw/data_pandit/aa/3795/tree.3795	6	145	short-tree	6	4	9	4.19538	0.466153333333	0.452069	0.981326	1.228335	1.3737625	1.909953	2.5	2.5	4	5.951082	13.683736
3796	train	data/zenodo_raw/data_pandit/aa/3796/tree.3796	7	196	short-tree	7	5	11	4.525265	0.411387727273	0.35845	1.124841	0.854442714286	0.901991	1.368783	3	3	5	5.951082	13.683736
3798	train	data/zenodo_raw/data_pandit/aa/3798/tree.3798	6	65	short-tree	6	4	9	5.399703	0.599967	0.400498	2.111103	1.123405	0.947222	2.644379	2.33333333333	3	3	5.951082	13.683736
3799	train	data/zenodo_raw/data_pandit/aa/3799/tree.3799	7	272	mid-tree	7	5	11	6.589393	0.599035727273	0.289928	1.398051	1.18350757143	1.48172	1.932424	2.57142857143	2	4	5.951082	13.683736
3800	train	data/zenodo_raw/data_pandit/aa/3800/tree.3800	16	55	long-tree	16	14	29	16.923599	0.58357237931	0.428727	2.73882	1.9822725	2.2121315	3.004536	5.75	7	8	5.951082	13.683736
3801	train	data/zenodo_raw/data_pandit/aa/3801/tree.3801	22	35	mid-tree	22	20	41	11.47994	0.279998536585	0.213611	1.046907	1.50074359091	1.7218895	2.354471	5.5	6	9	5.951082	13.683736
3802	train	data/zenodo_raw/data_pandit/aa/3802/tree.3802	39	471	long-tree	39	37	75	41.549959	0.553999453333	0.343175	6.578313	2.45609987179	2.312778	8.04379	6.38461538462	6	11	5.951082	13.683736
3803	train	data/zenodo_raw/data_pandit/aa/3803/tree.3803	6	79	short-tree	6	4	9	3.811348	0.423483111111	0.268559	1.330148	0.987898166667	0.6629675	2.028366	2.33333333333	3	3	5.951082	13.683736
3804	train	data/zenodo_raw/data_pandit/aa/3804/tree.3804	4	93	short-tree	4	2	5	3.344613	0.6689226	0.629757	1.254719	0.88271525	0.902937	1.254719	1.5	1.5	2	5.951082	13.683736
3806	train	data/zenodo_raw/data_pandit/aa/3806/tree.3806	26	167	long-tree	26	24	49	24.367843	0.497302918367	0.316077	1.815807	1.82648207692	1.903667	3.380192	6.15384615385	6.5	9	5.951082	13.683736
3807	train	data/zenodo_raw/data_pandit/aa/3807/tree.3807	14	163	long-tree	14	12	25	15.325392	0.61301568	0.502659	2.090026	2.41732692857	2.211379	3.866141	4.57142857143	4.5	7	5.951082	13.683736
3808	train	data/zenodo_raw/data_pandit/aa/3808/tree.3808	10	150	mid-tree	10	8	17	9.565353	0.562667823529	0.50146	1.550186	1.7307646	1.200096	3.113185	4.1	5	6	5.951082	13.683736
3809	train	data/zenodo_raw/data_pandit/aa/3809/tree.3809	8	138	mid-tree	8	6	13	8.365605	0.643508076923	0.401142	1.44269	1.36305075	1.2115625	2.402323	3	2.5	5	5.951082	13.683736
3810	train	data/zenodo_raw/data_pandit/aa/3810/tree.3810	7	98	mid-tree	7	5	11	11.684517	1.06222881818	0.631137	3.705933	1.90021828571	1.825435	3.905627	2.71428571429	3	4	5.951082	13.683736
3811	train	data/zenodo_raw/data_pandit/aa/3811/tree.3811	5	265	short-tree	5	3	7	2.769027	0.395575285714	0.293046	1.422307	0.5827632	0.398781	1.474124	2	2	3	5.951082	13.683736
3812	train	data/zenodo_raw/data_pandit/aa/3812/tree.3812	27	174	long-tree	27	25	51	22.89185	0.448859803922	0.338952	1.508271	2.43413548148	2.477676	4.495341	9.11111111111	10	15	5.951082	13.683736
3815	train	data/zenodo_raw/data_pandit/aa/3815/tree.3815	70	120	long-tree	70	68	137	84.415594	0.616172218978	0.352701	2.301621	4.82379334286	5.1635985	7.025979	12.2142857143	13	17	5.951082	13.683736
3816	train	data/zenodo_raw/data_pandit/aa/3816/tree.3816	13	72	mid-tree	13	11	23	9.491842	0.412688782609	0.248174	1.324441	1.47123561538	1.57324	3.07923	4.46153846154	5	7	5.951082	13.683736
3817	train	data/zenodo_raw/data_pandit/aa/3817/tree.3817	5	348	mid-tree	5	3	7	6.434525	0.919217857143	0.430074	2.847315	1.5386726	0.989975	3.691771	2	2	3	5.951082	13.683736
3818	train	data/zenodo_raw/data_pandit/aa/3818/tree.3818	22	248	long-tree	22	20	41	29.573753	0.72131104878	0.546973	2.739021	2.80821777273	3.0125605	5.205126	6.31818181818	7	11	5.951082	13.683736
3819	train	data/zenodo_raw/data_pandit/aa/3819/tree.3819	6	311	mid-tree	6	4	9	6.071132	0.674570222222	0.705667	1.350532	1.233261	1.320954	1.37885	2.5	2.5	4	5.951082	13.683736
3821	train	data/zenodo_raw/data_pandit/aa/3821/tree.3821	6	167	mid-tree	6	4	9	8.000609	0.888956555556	0.667483	2.177134	2.07130783333	2.3925075	3.39394	2.5	2.5	4	5.951082	13.683736
3822	train	data/zenodo_raw/data_pandit/aa/3822/tree.3822	16	109	long-tree	16	14	29	17.315377	0.597081965517	0.381799	1.954024	3.51023025	3.700511	6.395091	5.625	6.5	8	5.951082	13.683736
3825	train	data/zenodo_raw/data_pandit/aa/3825/tree.3825	33	188	long-tree	33	31	63	33.219659	0.527296174603	0.445888	1.884556	2.75744433333	2.714002	4.012754	8.27272727273	9	13	5.951082	13.683736
3828	train	data/zenodo_raw/data_pandit/aa/3828/tree.3828	19	321	long-tree	19	17	35	19.769891	0.564854028571	0.363484	5.273167	5.68223036842	8.463577	9.493326	6.57894736842	6	11	5.951082	13.683736
3830	train	data/zenodo_raw/data_pandit/aa/3830/tree.3830	8	302	mid-tree	8	6	13	7.410323	0.570024846154	0.580925	1.371327	1.652318125	1.917203	2.771494	3.125	3	5	5.951082	13.683736
3835	train	data/zenodo_raw/data_pandit/aa/3835/tree.3835	8	69	mid-tree	8	6	13	7.957702	0.612130923077	0.234116	1.719738	1.228502	1.073065	2.249143	3.25	4	5	5.951082	13.683736
3836	train	data/zenodo_raw/data_pandit/aa/3836/tree.3836	16	177	mid-tree	16	14	29	13.313901	0.459100034483	0.335425	1.682789	2.2203551875	2.3316375	3.41472	4.75	5	7	5.951082	13.683736
3837	train	data/zenodo_raw/data_pandit/aa/3837/tree.3837	15	454	long-tree	15	13	27	36.935254	1.36797237037	0.609954	7.407023	4.70917726667	4.139102	8.074095	4.46666666667	5	7	5.951082	13.683736
3838	train	data/zenodo_raw/data_pandit/aa/3838/tree.3838	4	263	short-tree	4	2	5	4.404297	0.8808594	0.671416	1.661875	1.19764575	1.2114895	1.661875	1.5	1.5	2	5.951082	13.683736
3839	train	data/zenodo_raw/data_pandit/aa/3839/tree.3839	12	328	long-tree	12	10	21	16.836312	0.801729142857	0.764455	2.627974	2.61984583333	2.6037205	3.389856	3.66666666667	3.5	6	5.951082	13.683736
3842	train	data/zenodo_raw/data_pandit/aa/3842/tree.3842	6	107	short-tree	6	4	9	4.297715	0.477523888889	0.439687	0.829784	0.999552166667	0.9687655	1.473951	2.5	2.5	4	5.951082	13.683736
3844	train	data/zenodo_raw/data_pandit/aa/3844/tree.3844	4	193	mid-tree	4	2	5	10.143212	2.0286424	1.872483	2.650883	3.00392375	3.166458	4.523366	1.5	1.5	2	5.951082	13.683736
3845	train	data/zenodo_raw/data_pandit/aa/3845/tree.3845	6	645	mid-tree	6	4	9	8.435501	0.937277888889	1.031498	2.103201	1.797714	1.7272015	2.834625	2.33333333333	3	3	5.951082	13.683736
3846	train	data/zenodo_raw/data_pandit/aa/3846/tree.3846	4	538	mid-tree	4	2	5	7.138159	1.4276318	1.350522	2.540171	2.03640225	1.8825135	3.547621	1.5	1.5	2	5.951082	13.683736
3847	train	data/zenodo_raw/data_pandit/aa/3847/tree.3847	7	202	mid-tree	7	5	11	8.379238	0.761748909091	0.706842	1.81041	1.65397242857	1.213087	3.295691	2.42857142857	3	3	5.951082	13.683736
3848	train	data/zenodo_raw/data_pandit/aa/3848/tree.3848	8	155	short-tree	8	6	13	5.246932	0.403610153846	0.282021	1.778304	1.005127375	0.905675	2.038673	3.25	4	5	5.951082	13.683736
3853	train	data/zenodo_raw/data_pandit/aa/3853/tree.3853	5	909	mid-tree	5	3	7	8.476005	1.21085785714	0.90467	2.541313	2.0260154	2.176738	3.421859	2	2	3	5.951082	13.683736
3855	train	data/zenodo_raw/data_pandit/aa/3855/tree.3855	7	388	long-tree	7	5	11	13.68388	1.24398909091	1.207573	2.591064	2.76246928571	2.410727	4.348482	2.85714285714	4	4	5.951082	13.683736
3856	train	data/zenodo_raw/data_pandit/aa/3856/tree.3856	7	440	mid-tree	7	5	11	10.010183	0.910016636364	0.515603	2.827542	1.968742	2.031877	2.827542	3	3	5	5.951082	13.683736
3858	train	data/zenodo_raw/data_pandit/aa/3858/tree.3858	19	359	long-tree	19	17	35	20.833247	0.595235628571	0.506202	1.765975	2.563519	3.187053	3.932237	6.10526315789	7	9	5.951082	13.683736
3860	train	data/zenodo_raw/data_pandit/aa/3860/tree.3860	6	597	mid-tree	6	4	9	8.038036	0.893115111111	0.751699	2.048715	1.9628155	1.936254	2.559356	2.5	2.5	4	5.951082	13.683736
3861	train	data/zenodo_raw/data_pandit/aa/3861/tree.3861	14	1778	long-tree	14	12	25	25.974268	1.03897072	0.925166	3.711431	3.06004528571	3.2261855	4.616477	4.64285714286	4	7	5.951082	13.683736
3862	train	data/zenodo_raw/data_pandit/aa/3862/tree.3862	7	201	short-tree	7	5	11	4.329634	0.393603090909	0.336547	1.17784	1.20901257143	1.432869	1.79278	2.42857142857	3	3	5.951082	13.683736
3863	train	data/zenodo_raw/data_pandit/aa/3863/tree.3863	5	289	mid-tree	5	3	7	6.561459	0.937351285714	0.57001	3.632362	1.4583788	0.89769	4.136816	1.8	2	2	5.951082	13.683736
3865	train	data/zenodo_raw/data_pandit/aa/3865/tree.3865	8	129	mid-tree	8	6	13	10.310272	0.793097846154	0.637771	2.04708	1.72323025	1.280264	3.629371	2.75	3	4	5.951082	13.683736
3874	train	data/zenodo_raw/data_pandit/aa/3874/tree.3874	15	186	mid-tree	15	13	27	9.871444	0.365609037037	0.25423	2.544726	1.67151046667	1.875197	3.603699	4.46666666667	4	7	5.951082	13.683736
3875	train	data/zenodo_raw/data_pandit/aa/3875/tree.3875	23	293	long-tree	23	21	43	43.789152	1.01835237209	0.578288	9	4.21221269565	3.774313	9.741605	6.65217391304	7	11	5.951082	13.683736
3876	train	data/zenodo_raw/data_pandit/aa/3876/tree.3876	16	99	mid-tree	16	14	29	10.322489	0.355947896552	0.230902	1.442805	1.6226394375	0.714598	4.185236	6	6	11	5.951082	13.683736
3877	train	data/zenodo_raw/data_pandit/aa/3877/tree.3877	4	927	short-tree	4	2	5	5.716489	1.1432978	1.347993	1.462128	1.55314525	1.481319	1.844085	1.5	1.5	2	5.951082	13.683736
3879	train	data/zenodo_raw/data_pandit/aa/3879/tree.3879	23	80	long-tree	23	21	43	14.886945	0.346208023256	0.24058	1.230021	2.49954556522	2.351116	4.949851	7.82608695652	8	14	5.951082	13.683736
3881	train	data/zenodo_raw/data_pandit/aa/3881/tree.3881	10	247	mid-tree	10	8	17	9.697949	0.570467588235	0.305426	1.857065	1.6032069	1.592303	2.740395	4.1	4	7	5.951082	13.683736
3882	train	data/zenodo_raw/data_pandit/aa/3882/tree.3882	15	210	long-tree	15	13	27	19.215545	0.711686851852	0.489978	3.334504	2.21086166667	2.580976	4.296788	4.86666666667	5	7	5.951082	13.683736
3883	train	data/zenodo_raw/data_pandit/aa/3883/tree.3883	42	89	long-tree	42	40	81	36.828086	0.454667728395	0.326661	2.303407	3.05233221429	3.1386515	5.366445	9.04761904762	9	15	5.951082	13.683736
3884	train	data/zenodo_raw/data_pandit/aa/3884/tree.3884	32	285	long-tree	32	30	61	63.399811	1.03934116393	0.724264	3.428801	3.45163246875	3.2356035	5.760632	6.34375	6	10	5.951082	13.683736
3887	train	data/zenodo_raw/data_pandit/aa/3887/tree.3887	24	100	short-tree	24	22	45	0.733797	0.0163066	0.010375	0.166143	0.113906541667	0.130633	0.166143	7.33333333333	8	12	5.951082	13.683736
3892	train	data/zenodo_raw/data_pandit/aa/3892/tree.3892	4	103	mid-tree	4	2	5	7.791605	1.558321	0.43753	5.05576	2.05728375	1.5866865	5.05576	1.5	1.5	2	5.951082	13.683736
3893	train	data/zenodo_raw/data_pandit/aa/3893/tree.3893	4	402	short-tree	4	2	5	3.282314	0.6564628	0.585162	1.49162	0.966869	0.842895	1.49162	1.5	1.5	2	5.951082	13.683736
3894	train	data/zenodo_raw/data_pandit/aa/3894/tree.3894	16	409	long-tree	16	14	29	15.324388	0.528427172414	0.457935	1.335392	2.12608525	2.1918015	3.422468	4.875	5	8	5.951082	13.683736
3895	train	data/zenodo_raw/data_pandit/aa/3895/tree.3895	17	107	long-tree	17	15	31	28.68065	0.925182258065	0.50196	5.122692	3.47624676471	3.891125	5.122692	4.94117647059	5	7	5.951082	13.683736
3897	train	data/zenodo_raw/data_pandit/aa/3897/tree.3897	11	313	mid-tree	11	9	19	8.75524	0.460802105263	0.34058	2.031642	1.14314081818	0.809182	2.167471	4.09090909091	5	6	5.951082	13.683736
3899	train	data/zenodo_raw/data_pandit/aa/3899/tree.3899	14	162	long-tree	14	12	25	19.247783	0.76991132	0.50108	2.421863	2.32412778571	2.284477	3.843099	4.85714285714	5	8	5.951082	13.683736
3900	train	data/zenodo_raw/data_pandit/aa/3900/tree.3900	39	227	long-tree	39	37	75	29.729143	0.396388573333	0.298466	1.756603	1.63988758974	1.575591	2.818283	6.28205128205	7	9	5.951082	13.683736
3901	train	data/zenodo_raw/data_pandit/aa/3901/tree.3901	7	177	short-tree	7	5	11	4.210955	0.382814090909	0.273838	1.265175	1.621931	2.033458	2.398515	2.85714285714	4	4	5.951082	13.683736
3902	train	data/zenodo_raw/data_pandit/aa/3902/tree.3902	13	162	mid-tree	13	11	23	10.639601	0.462591347826	0.243549	1.848533	2.24666653846	2.401826	4.315248	4.92307692308	6	7	5.951082	13.683736
3903	train	data/zenodo_raw/data_pandit/aa/3903/tree.3903	6	95	short-tree	6	4	9	3.949126	0.438791777778	0.332396	1.418088	0.787112166667	0.624719	1.87336	2.16666666667	2	3	5.951082	13.683736
3904	train	data/zenodo_raw/data_pandit/aa/3904/tree.3904	5	214	short-tree	5	3	7	5.456785	0.779540714286	0.835505	1.612494	1.3483908	1.169795	2.672831	2	2	3	5.951082	13.683736
3905	train	data/zenodo_raw/data_pandit/aa/3905/tree.3905	9	427	mid-tree	9	7	15	12.23898	0.815932	0.65409	2.17093	2.29166288889	2.264314	3.088528	3.22222222222	4	5	5.951082	13.683736
3906	train	data/zenodo_raw/data_pandit/aa/3906/tree.3906	7	101	short-tree	7	5	11	5.847971	0.531633727273	0.440425	1.155453	1.37231857143	1.063159	2.663382	3	3	5	5.951082	13.683736
3907	train	data/zenodo_raw/data_pandit/aa/3907/tree.3907	4	544	mid-tree	4	2	5	6.845393	1.3690786	1.128113	2.655969	1.816205	1.563067	3.075396	1.5	1.5	2	5.951082	13.683736
3908	train	data/zenodo_raw/data_pandit/aa/3908/tree.3908	5	517	mid-tree	5	3	7	6.994481	0.999211571429	0.660299	2.345847	2.0133282	2.431923	3.006146	1.8	2	2	5.951082	13.683736
3909	train	data/zenodo_raw/data_pandit/aa/3909/tree.3909	4	224	mid-tree	4	2	5	10.05279	2.010558	2.502097	3.069613	2.8132575	2.785855	3.978579	1.5	1.5	2	5.951082	13.683736
3911	train	data/zenodo_raw/data_pandit/aa/3911/tree.3911	20	501	long-tree	20	18	37	24.23267	0.654937027027	0.518749	1.849161	2.45498035	2.673896	3.645222	5.85	6	10	5.951082	13.683736
3915	train	data/zenodo_raw/data_pandit/aa/3915/tree.3915	5	336	mid-tree	5	3	7	8.237802	1.17682885714	1.247803	1.737543	1.9527952	2.002542	2.535526	2	2	3	5.951082	13.683736
3917	train	data/zenodo_raw/data_pandit/aa/3917/tree.3917	6	391	mid-tree	6	4	9	9.952109	1.10578988889	1.392098	1.846853	1.95630866667	2.0385225	2.509701	2.33333333333	3	3	5.951082	13.683736
3919	train	data/zenodo_raw/data_pandit/aa/3919/tree.3919	4	199	short-tree	4	2	5	2.539512	0.5079024	0.315377	1.285793	0.95632625	0.8878045	1.948129	1.5	1.5	2	5.951082	13.683736
3921	train	data/zenodo_raw/data_pandit/aa/3921/tree.3921	32	67	long-tree	32	30	61	32.089169	0.52605195082	0.341653	2.182529	2.283999125	2.174969	4.31974	5.75	6	8	5.951082	13.683736
3926	train	data/zenodo_raw/data_pandit/aa/3926/tree.3926	31	281	long-tree	31	29	59	29.650605	0.502552627119	0.377309	1.318363	2.4623096129	2.763172	3.583158	7.8064516129	9	13	5.951082	13.683736
3927	train	data/zenodo_raw/data_pandit/aa/3927/tree.3927	26	304	long-tree	26	24	49	28.093758	0.573342	0.367587	2.552814	2.50489661538	2.660537	4.473797	7.69230769231	9	12	5.951082	13.683736
3928	train	data/zenodo_raw/data_pandit/aa/3928/tree.3928	47	140	long-tree	47	45	91	67.604139	0.742902626374	0.549504	3.293804	3.19483682979	3.012731	6.165502	9.55319148936	10	15	5.951082	13.683736
3929	train	data/zenodo_raw/data_pandit/aa/3929/tree.3929	5	216	short-tree	5	3	7	4.564909	0.652129857143	0.465341	1.244314	1.0475242	0.942123	1.545209	1.8	2	2	5.951082	13.683736
3932	train	data/zenodo_raw/data_pandit/aa/3932/tree.3932	26	346	long-tree	26	24	49	17.601224	0.359208653061	0.26163	1.714963	1.29317823077	0.9374015	3.632857	6.38461538462	6.5	11	5.951082	13.683736
3934	train	data/zenodo_raw/data_pandit/aa/3934/tree.3934	5	284	short-tree	5	3	7	2.456952	0.350993142857	0.338757	0.718691	0.584245	0.718169	0.721233	2	2	3	5.951082	13.683736
3935	train	data/zenodo_raw/data_pandit/aa/3935/tree.3935	4	237	short-tree	4	2	5	1.765303	0.3530606	0.392513	0.508932	0.4655175	0.4507225	0.584273	1.5	1.5	2	5.951082	13.683736
3936	train	data/zenodo_raw/data_pandit/aa/3936/tree.3936	7	213	mid-tree	7	5	11	6.186418	0.562401636364	0.3342	2.792595	1.17688942857	1.010446	2.792595	3	3	5	5.951082	13.683736
3937	train	data/zenodo_raw/data_pandit/aa/3937/tree.3937	14	488	mid-tree	14	12	25	11.631114	0.46524456	0.274071	2.476177	1.54907078571	1.4997295	4.002581	5.85714285714	5.5	11	5.951082	13.683736
3939	train	data/zenodo_raw/data_pandit/aa/3939/tree.3939	4	274	short-tree	4	2	5	3.746302	0.7492604	0.737589	1.141749	1.01001175	1.0865415	1.386866	1.5	1.5	2	5.951082	13.683736
3946	train	data/zenodo_raw/data_pandit/aa/3946/tree.3946	8	55	mid-tree	8	6	13	9.477446	0.729034307692	0.571867	1.778202	1.41823875	1.2922075	2.225142	2.625	3	3	5.951082	13.683736
3948	train	data/zenodo_raw/data_pandit/aa/3948/tree.3948	4	199	short-tree	4	2	5	3.160569	0.6321138	0.487346	1.336362	0.91197875	0.823099	1.823708	1.5	1.5	2	5.951082	13.683736
3954	train	data/zenodo_raw/data_pandit/aa/3954/tree.3954	20	57	long-tree	20	18	37	23.282951	0.629268945946	0.379062	3.722628	3.2685111	3.427388	7.751768	5.9	7	9	5.951082	13.683736
3955	train	data/zenodo_raw/data_pandit/aa/3955/tree.3955	10	329	mid-tree	10	8	17	6.887621	0.405154176471	0.401628	1.294111	0.7993111	0.782905	1.294111	3.1	3	4	5.951082	13.683736
3956	train	data/zenodo_raw/data_pandit/aa/3956/tree.3956	8	315	short-tree	8	6	13	5.741574	0.441659538462	0.489744	0.92711	0.990951375	0.9856195	1.214307	3	3.5	4	5.951082	13.683736
3957	train	data/zenodo_raw/data_pandit/aa/3957/tree.3957	10	243	long-tree	10	8	17	15.609651	0.918214764706	0.563882	2.944323	3.213291	3.368206	6.050762	3.8	5	5	5.951082	13.683736
3958	train	data/zenodo_raw/data_pandit/aa/3958/tree.3958	23	450	long-tree	23	21	43	53.873081	1.25286234884	0.80841	5.324939	5.09523369565	5.561767	9.186869	7.17391304348	8	11	5.951082	13.683736
3959	train	data/zenodo_raw/data_pandit/aa/3959/tree.3959	11	263	mid-tree	11	9	19	7.909167	0.416271947368	0.18909	2.054099	2.28470527273	2.915086	3.834319	4.18181818182	4	7	5.951082	13.683736
3964	train	data/zenodo_raw/data_pandit/aa/3964/tree.3964	5	61	short-tree	5	3	7	3.244568	0.463509714286	0.313919	1.178865	0.9661146	0.544824	1.950954	2	2	3	5.951082	13.683736
3965	train	data/zenodo_raw/data_pandit/aa/3965/tree.3965	10	128	mid-tree	10	8	17	11.084624	0.652036705882	0.584999	1.823174	1.6306887	1.6267295	2.753314	3.2	3	5	5.951082	13.683736
3967	train	data/zenodo_raw/data_pandit/aa/3967/tree.3967	23	129	long-tree	23	21	43	24.522009	0.57027927907	0.612141	2.479707	2.69184808696	2.79739	3.32887	5.73913043478	6	8	5.951082	13.683736
3968	train	data/zenodo_raw/data_pandit/aa/3968/tree.3968	4	235	mid-tree	4	2	5	7.79949	1.559898	1.548995	2.240727	2.13788725	2.2478805	2.301054	1.5	1.5	2	5.951082	13.683736
3969	train	data/zenodo_raw/data_pandit/aa/3969/tree.3969	14	128	long-tree	14	12	25	14.132554	0.56530216	0.49707	2.373757	1.61383371429	1.496187	3.152347	4.5	4.5	7	5.951082	13.683736
