msa_id	split	relative_path	num_sequences	alignment_length	gap_bucket	gap_ratio	gappy_column_ratio_any	gappy_column_ratio_25	gappy_column_ratio_50	gap_run_count	mean_gap_run_length	median_gap_run_length	p90_gap_run_length	gap_bucket_q_low	gap_bucket_q_high
3145	train	data_pandit/aa/3145/data.3145	10	380	high-gap	0.227631578947	0.402631578947	0.315789473684	0.271052631579	173	5	2	10	0.0592369477912	0.143665158371
3146	train	data_pandit/aa/3146/data.3146	5	161	low-gap	0.0111801242236	0.0310559006211	0.0186335403727	0.00621118012422	8	1.125	1	1	0.0592369477912	0.143665158371
3147	train	data_pandit/aa/3147/data.3147	11	327	high-gap	0.483736447039	0.574923547401	0.538226299694	0.525993883792	72	24.1666666667	2	162	0.0592369477912	0.143665158371
3148	train	data_pandit/aa/3148/data.3148	11	56	low-gap	0.0584415584416	0.285714285714	0.0714285714286	0.0357142857143	22	1.63636363636	1	3	0.0592369477912	0.143665158371
3149	train	data_pandit/aa/3149/data.3149	5	415	low-gap	0.0549397590361	0.089156626506	0.0674698795181	0.0602409638554	17	6.70588235294	2	23	0.0592369477912	0.143665158371
3150	train	data_pandit/aa/3150/data.3150	5	79	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
3154	train	data_pandit/aa/3154/data.3154	11	425	low-gap	0.0241711229947	0.0423529411765	0.0376470588235	0.0258823529412	52	2.17307692308	1	6	0.0592369477912	0.143665158371
3155	train	data_pandit/aa/3155/data.3155	11	176	low-gap	0.0470041322314	0.0965909090909	0.0738636363636	0.0511363636364	50	1.82	1	6	0.0592369477912	0.143665158371
3156	train	data_pandit/aa/3156/data.3156	12	97	low-gap	0.0154639175258	0.020618556701	0.020618556701	0.020618556701	9	2	2	2	0.0592369477912	0.143665158371
3157	train	data_pandit/aa/3157/data.3157	10	252	low-gap	0.000396825396825	0.00396825396825	0	0	1	1	1	1	0.0592369477912	0.143665158371
3158	train	data_pandit/aa/3158/data.3158	10	245	low-gap	0.0220408163265	0.0244897959184	0.0244897959184	0.0244897959184	27	2	2	3	0.0592369477912	0.143665158371
3161	train	data_pandit/aa/3161/data.3161	10	168	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
3162	train	data_pandit/aa/3162/data.3162	10	131	mid-gap	0.0603053435115	0.0763358778626	0.0687022900763	0.0687022900763	16	4.9375	7.5	8	0.0592369477912	0.143665158371
3163	train	data_pandit/aa/3163/data.3163	11	311	high-gap	0.229465068693	0.363344051447	0.315112540193	0.234726688103	129	6.08527131783	4	13	0.0592369477912	0.143665158371
3165	train	data_pandit/aa/3165/data.3165	7	265	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
3166	train	data_pandit/aa/3166/data.3166	8	448	high-gap	0.155133928571	0.234375	0.198660714286	0.171875	129	4.31007751938	2	13	0.0592369477912	0.143665158371
3167	train	data_pandit/aa/3167/data.3167	28	162	high-gap	0.153880070547	0.364197530864	0.240740740741	0.154320987654	159	4.38993710692	2	9	0.0592369477912	0.143665158371
3168	train	data_pandit/aa/3168/data.3168	11	351	mid-gap	0.0608650608651	0.131054131054	0.0598290598291	0.0598290598291	89	2.6404494382	2	7	0.0592369477912	0.143665158371
3169	train	data_pandit/aa/3169/data.3169	12	44	low-gap	0.0094696969697	0.113636363636	0	0	1	5	5	5	0.0592369477912	0.143665158371
3170	train	data_pandit/aa/3170/data.3170	7	291	mid-gap	0.110947471772	0.185567010309	0.134020618557	0.113402061856	36	6.27777777778	1	30	0.0592369477912	0.143665158371
3171	train	data_pandit/aa/3171/data.3171	5	998	low-gap	0.0170340681363	0.0420841683367	0.0190380761523	0.0150300601202	48	1.77083333333	1	3	0.0592369477912	0.143665158371
3172	train	data_pandit/aa/3172/data.3172	13	457	high-gap	0.252482747012	0.741794310722	0.275711159737	0.236323851204	218	6.88073394495	2	10	0.0592369477912	0.143665158371
3175	train	data_pandit/aa/3175/data.3175	36	144	mid-gap	0.0927854938272	0.243055555556	0.111111111111	0.0902777777778	209	2.3014354067	2	4	0.0592369477912	0.143665158371
3177	train	data_pandit/aa/3177/data.3177	6	341	low-gap	0.0190615835777	0.0557184750733	0.0351906158358	0.0175953079179	18	2.16666666667	1	3	0.0592369477912	0.143665158371
3178	train	data_pandit/aa/3178/data.3178	7	608	high-gap	0.34609962406	0.564144736842	0.450657894737	0.409539473684	124	11.8790322581	5	22	0.0592369477912	0.143665158371
3179	train	data_pandit/aa/3179/data.3179	16	538	high-gap	0.432039962825	0.594795539033	0.503717472119	0.492565055762	188	19.7819148936	11	52	0.0592369477912	0.143665158371
3180	train	data_pandit/aa/3180/data.3180	19	364	high-gap	0.327935222672	0.692307692308	0.376373626374	0.326923076923	622	3.6463022508	2	7	0.0592369477912	0.143665158371
3184	train	data_pandit/aa/3184/data.3184	4	231	mid-gap	0.0670995670996	0.112554112554	0.112554112554	0.0909090909091	24	2.58333333333	2	5	0.0592369477912	0.143665158371
3185	train	data_pandit/aa/3185/data.3185	41	157	high-gap	0.218424732018	0.585987261146	0.254777070064	0.203821656051	434	3.23963133641	2	7	0.0592369477912	0.143665158371
3186	train	data_pandit/aa/3186/data.3186	9	87	low-gap	0.0191570881226	0.0459770114943	0.0344827586207	0.0229885057471	10	1.5	1.5	2	0.0592369477912	0.143665158371
3187	train	data_pandit/aa/3187/data.3187	7	228	mid-gap	0.0946115288221	0.144736842105	0.127192982456	0.105263157895	62	2.43548387097	2	3	0.0592369477912	0.143665158371
3188	train	data_pandit/aa/3188/data.3188	5	208	mid-gap	0.133653846154	0.269230769231	0.173076923077	0.129807692308	24	5.79166666667	6	10	0.0592369477912	0.143665158371
3191	train	data_pandit/aa/3191/data.3191	8	427	low-gap	0.0591334894614	0.096018735363	0.0702576112412	0.0679156908665	52	3.88461538462	2	11	0.0592369477912	0.143665158371
3192	train	data_pandit/aa/3192/data.3192	5	769	low-gap	0.0481144343303	0.0845253576073	0.0767230169051	0.0559167750325	31	5.96774193548	3	18	0.0592369477912	0.143665158371
3194	train	data_pandit/aa/3194/data.3194	6	590	mid-gap	0.0994350282486	0.225423728814	0.174576271186	0.0966101694915	71	4.95774647887	2	15	0.0592369477912	0.143665158371
3195	train	data_pandit/aa/3195/data.3195	17	343	high-gap	0.280054879094	0.402332361516	0.338192419825	0.30029154519	259	6.30501930502	4	14	0.0592369477912	0.143665158371
3198	train	data_pandit/aa/3198/data.3198	55	513	high-gap	0.238277511962	0.557504873294	0.323586744639	0.251461988304	1001	6.71628371628	3	12	0.0592369477912	0.143665158371
3199	train	data_pandit/aa/3199/data.3199	6	76	mid-gap	0.122807017544	0.223684210526	0.184210526316	0.171052631579	8	7	7	13	0.0592369477912	0.143665158371
3200	train	data_pandit/aa/3200/data.3200	7	282	mid-gap	0.0896656534954	0.145390070922	0.106382978723	0.0992907801418	55	3.21818181818	3	4	0.0592369477912	0.143665158371
3202	train	data_pandit/aa/3202/data.3202	13	54	mid-gap	0.128205128205	0.407407407407	0.111111111111	0.0925925925926	61	1.47540983607	1	2	0.0592369477912	0.143665158371
3204	train	data_pandit/aa/3204/data.3204	25	300	mid-gap	0.129333333333	0.29	0.243333333333	0.0966666666667	269	3.60594795539	2	7	0.0592369477912	0.143665158371
3205	train	data_pandit/aa/3205/data.3205	17	101	mid-gap	0.131042516016	0.287128712871	0.158415841584	0.138613861386	109	2.06422018349	1	4	0.0592369477912	0.143665158371
3207	train	data_pandit/aa/3207/data.3207	5	178	low-gap	0.023595505618	0.0393258426966	0.0280898876404	0.0280898876404	8	2.625	2.5	4	0.0592369477912	0.143665158371
3208	train	data_pandit/aa/3208/data.3208	5	333	low-gap	0.0414414414414	0.0930930930931	0.0540540540541	0.033033033033	28	2.46428571429	2	4	0.0592369477912	0.143665158371
3209	train	data_pandit/aa/3209/data.3209	185	238	high-gap	0.29868271633	0.495798319328	0.336134453782	0.31512605042	4281	3.07194580705	2	7	0.0592369477912	0.143665158371
3210	train	data_pandit/aa/3210/data.3210	31	143	high-gap	0.181141439206	0.475524475524	0.251748251748	0.195804195804	171	4.69590643275	3	10	0.0592369477912	0.143665158371
3211	train	data_pandit/aa/3211/data.3211	51	135	low-gap	0.0493827160494	0.274074074074	0.0444444444444	0.0444444444444	253	1.34387351779	1	2	0.0592369477912	0.143665158371
3214	train	data_pandit/aa/3214/data.3214	7	78	low-gap	0.025641025641	0.0769230769231	0.0641025641026	0.0128205128205	6	2.33333333333	1	5	0.0592369477912	0.143665158371
3215	train	data_pandit/aa/3215/data.3215	7	397	mid-gap	0.104354084203	0.163727959698	0.148614609572	0.133501259446	22	13.1818181818	3	48	0.0592369477912	0.143665158371
3216	train	data_pandit/aa/3216/data.3216	58	213	high-gap	0.225433058119	0.422535211268	0.244131455399	0.239436619718	412	6.75970873786	4	15	0.0592369477912	0.143665158371
3217	train	data_pandit/aa/3217/data.3217	48	87	high-gap	0.176005747126	0.459770114943	0.206896551724	0.16091954023	193	3.80829015544	3	6	0.0592369477912	0.143665158371
3218	train	data_pandit/aa/3218/data.3218	22	89	high-gap	0.188457609806	0.314606741573	0.247191011236	0.213483146067	79	4.67088607595	3	10	0.0592369477912	0.143665158371
3219	train	data_pandit/aa/3219/data.3219	16	136	high-gap	0.311580882353	0.433823529412	0.389705882353	0.367647058824	73	9.28767123288	5	24	0.0592369477912	0.143665158371
3224	train	data_pandit/aa/3224/data.3224	31	109	low-gap	0.00384729209825	0.0733944954128	0	0	8	1.625	1	3	0.0592369477912	0.143665158371
3226	train	data_pandit/aa/3226/data.3226	32	138	low-gap	0.0434782608696	0.195652173913	0.0507246376812	0.0289855072464	123	1.56097560976	1	3	0.0592369477912	0.143665158371
3227	train	data_pandit/aa/3227/data.3227	35	149	mid-gap	0.133269415149	0.429530201342	0.174496644295	0.107382550336	142	4.89436619718	4	10	0.0592369477912	0.143665158371
3228	train	data_pandit/aa/3228/data.3228	35	146	high-gap	0.194520547945	0.431506849315	0.356164383562	0.239726027397	129	7.70542635659	1	41	0.0592369477912	0.143665158371
3230	train	data_pandit/aa/3230/data.3230	6	224	high-gap	0.228422619048	0.401785714286	0.3125	0.254464285714	77	3.98701298701	3	6	0.0592369477912	0.143665158371
3231	train	data_pandit/aa/3231/data.3231	9	122	low-gap	0.0473588342441	0.147540983607	0.0573770491803	0.0245901639344	36	1.44444444444	1	3	0.0592369477912	0.143665158371
3232	train	data_pandit/aa/3232/data.3232	12	157	high-gap	0.157643312102	0.426751592357	0.165605095541	0.140127388535	41	7.24390243902	5	14	0.0592369477912	0.143665158371
3233	train	data_pandit/aa/3233/data.3233	7	46	mid-gap	0.0807453416149	0.217391304348	0.0869565217391	0.0652173913043	17	1.52941176471	1	2	0.0592369477912	0.143665158371
3234	train	data_pandit/aa/3234/data.3234	81	118	high-gap	0.316907302783	0.423728813559	0.330508474576	0.322033898305	330	9.17878787879	4	27	0.0592369477912	0.143665158371
3235	train	data_pandit/aa/3235/data.3235	45	168	mid-gap	0.113756613757	0.220238095238	0.136904761905	0.113095238095	401	2.14463840399	1	4	0.0592369477912	0.143665158371
3236	train	data_pandit/aa/3236/data.3236	33	221	high-gap	0.398738516386	0.592760180995	0.506787330317	0.438914027149	312	9.32051282051	9	16	0.0592369477912	0.143665158371
3239	train	data_pandit/aa/3239/data.3239	21	175	high-gap	0.310204081633	0.56	0.337142857143	0.314285714286	212	5.37735849057	4	12	0.0592369477912	0.143665158371
3241	train	data_pandit/aa/3241/data.3241	108	111	high-gap	0.517267267267	0.837837837838	0.594594594595	0.567567567568	1114	5.56642728905	2	11	0.0592369477912	0.143665158371
3243	train	data_pandit/aa/3243/data.3243	35	326	mid-gap	0.121472392638	0.226993865031	0.131901840491	0.122699386503	470	2.94893617021	2	6	0.0592369477912	0.143665158371
3245	train	data_pandit/aa/3245/data.3245	8	440	high-gap	0.269318181818	0.345454545455	0.315909090909	0.304545454545	36	26.3333333333	10	87	0.0592369477912	0.143665158371
3246	train	data_pandit/aa/3246/data.3246	96	276	high-gap	0.376547403382	0.699275362319	0.373188405797	0.373188405797	1528	6.52945026178	2.5	21	0.0592369477912	0.143665158371
3247	train	data_pandit/aa/3247/data.3247	59	100	high-gap	0.297457627119	0.44	0.32	0.31	283	6.20141342756	1	19	0.0592369477912	0.143665158371
3248	train	data_pandit/aa/3248/data.3248	55	101	high-gap	0.161116111611	0.485148514851	0.168316831683	0.148514851485	220	4.06818181818	3	7	0.0592369477912	0.143665158371
3249	train	data_pandit/aa/3249/data.3249	49	447	mid-gap	0.11181116742	0.234899328859	0.13870246085	0.0917225950783	751	3.26098535286	2	8	0.0592369477912	0.143665158371
3251	train	data_pandit/aa/3251/data.3251	11	51	low-gap	0.0570409982175	0.117647058824	0.078431372549	0.0588235294118	24	1.33333333333	1	2	0.0592369477912	0.143665158371
3255	train	data_pandit/aa/3255/data.3255	24	459	high-gap	0.280682643428	0.407407407407	0.352941176471	0.272331154684	310	9.97419354839	5	31	0.0592369477912	0.143665158371
3256	train	data_pandit/aa/3256/data.3256	13	165	high-gap	0.194405594406	0.339393939394	0.236363636364	0.236363636364	78	5.34615384615	2	16	0.0592369477912	0.143665158371
3259	train	data_pandit/aa/3259/data.3259	19	123	high-gap	0.382541720154	0.658536585366	0.544715447154	0.528455284553	94	9.51063829787	4	37	0.0592369477912	0.143665158371
3260	train	data_pandit/aa/3260/data.3260	8	193	mid-gap	0.0757772020725	0.19170984456	0.103626943005	0.0880829015544	33	3.54545454545	4	5	0.0592369477912	0.143665158371
3261	train	data_pandit/aa/3261/data.3261	10	173	high-gap	0.146820809249	0.317919075145	0.225433526012	0.167630057803	90	2.82222222222	3	4	0.0592369477912	0.143665158371
3263	train	data_pandit/aa/3263/data.3263	12	99	low-gap	0.0286195286195	0.0909090909091	0.040404040404	0.020202020202	29	1.1724137931	1	1	0.0592369477912	0.143665158371
3267	train	data_pandit/aa/3267/data.3267	4	198	low-gap	0.0176767676768	0.0606060606061	0.0606060606061	0.00505050505051	7	2	1	2	0.0592369477912	0.143665158371
3269	train	data_pandit/aa/3269/data.3269	4	195	low-gap	0.0461538461538	0.133333333333	0.133333333333	0.025641025641	14	2.57142857143	1	2	0.0592369477912	0.143665158371
3271	train	data_pandit/aa/3271/data.3271	4	69	low-gap	0.0326086956522	0.0579710144928	0.0579710144928	0.0434782608696	6	1.5	1.5	2	0.0592369477912	0.143665158371
3274	train	data_pandit/aa/3274/data.3274	4	430	low-gap	0.0156976744186	0.0325581395349	0.0325581395349	0.0255813953488	14	1.92857142857	1	2	0.0592369477912	0.143665158371
3276	train	data_pandit/aa/3276/data.3276	36	459	high-gap	0.33024691358	0.479302832244	0.366013071895	0.335511982571	956	5.70815899582	3	7	0.0592369477912	0.143665158371
3277	train	data_pandit/aa/3277/data.3277	4	227	mid-gap	0.0594713656388	0.0837004405286	0.0837004405286	0.079295154185	21	2.57142857143	3	5	0.0592369477912	0.143665158371
3278	train	data_pandit/aa/3278/data.3278	5	55	low-gap	0.0436363636364	0.109090909091	0.0727272727273	0.0363636363636	7	1.71428571429	1	2	0.0592369477912	0.143665158371
3286	train	data_pandit/aa/3286/data.3286	15	492	high-gap	0.517073170732	0.615853658537	0.587398373984	0.567073170732	191	19.9790575916	5	47	0.0592369477912	0.143665158371
3287	train	data_pandit/aa/3287/data.3287	4	360	mid-gap	0.0861111111111	0.166666666667	0.166666666667	0.0888888888889	19	6.52631578947	2	28	0.0592369477912	0.143665158371
3291	train	data_pandit/aa/3291/data.3291	7	102	mid-gap	0.133053221289	0.254901960784	0.245098039216	0.127450980392	47	2.02127659574	1	3	0.0592369477912	0.143665158371
3303	train	data_pandit/aa/3303/data.3303	14	268	high-gap	0.232409381663	0.496268656716	0.30223880597	0.235074626866	144	6.05555555556	4	17	0.0592369477912	0.143665158371
3307	train	data_pandit/aa/3307/data.3307	27	791	high-gap	0.48171559676	0.692793931732	0.630847029077	0.568900126422	377	27.2891246684	5	48	0.0592369477912	0.143665158371
3308	train	data_pandit/aa/3308/data.3308	40	175	mid-gap	0.095	0.274285714286	0.142857142857	0.0571428571429	232	2.86637931034	2	6	0.0592369477912	0.143665158371
3310	train	data_pandit/aa/3310/data.3310	24	197	high-gap	0.203257191201	0.375634517766	0.228426395939	0.208121827411	218	4.40825688073	4.5	11	0.0592369477912	0.143665158371
3314	train	data_pandit/aa/3314/data.3314	16	82	low-gap	0	0	0	0	0	0	0	0	0.0592369477912	0.143665158371
3316	train	data_pandit/aa/3316/data.3316	10	155	high-gap	0.223870967742	0.270967741935	0.258064516129	0.258064516129	45	7.71111111111	6	20	0.0592369477912	0.143665158371
3317	train	data_pandit/aa/3317/data.3317	8	875	low-gap	0.011	0.0537142857143	0.0125714285714	0.00457142857143	49	1.57142857143	1	3	0.0592369477912	0.143665158371
3319	train	data_pandit/aa/3319/data.3319	13	193	high-gap	0.22200079713	0.347150259067	0.300518134715	0.227979274611	73	7.6301369863	3	20	0.0592369477912	0.143665158371
3320	train	data_pandit/aa/3320/data.3320	25	252	high-gap	0.222380952381	0.40873015873	0.281746031746	0.210317460317	120	11.675	3	56	0.0592369477912	0.143665158371
3321	train	data_pandit/aa/3321/data.3321	6	286	low-gap	0.0011655011655	0.00699300699301	0	0	2	1	1	1	0.0592369477912	0.143665158371
3323	train	data_pandit/aa/3323/data.3323	4	689	mid-gap	0.0761973875181	0.143686502177	0.143686502177	0.101596516691	54	3.88888888889	2	7	0.0592369477912	0.143665158371
3324	train	data_pandit/aa/3324/data.3324	8	362	mid-gap	0.130179558011	0.240331491713	0.174033149171	0.140883977901	90	4.18888888889	4.5	8	0.0592369477912	0.143665158371
3325	train	data_pandit/aa/3325/data.3325	23	543	high-gap	0.276883657619	0.478821362799	0.329650092081	0.28729281768	451	7.66740576497	4	18	0.0592369477912	0.143665158371
3328	train	data_pandit/aa/3328/data.3328	148	300	high-gap	0.425112612613	0.656666666667	0.5	0.453333333333	2313	8.16039775184	4	16	0.0592369477912	0.143665158371
3332	train	data_pandit/aa/3332/data.3332	4	371	mid-gap	0.0788409703504	0.137466307278	0.137466307278	0.132075471698	35	3.34285714286	3	5	0.0592369477912	0.143665158371
3333	train	data_pandit/aa/3333/data.3333	21	519	high-gap	0.22836957519	0.398843930636	0.2408477842	0.229287090559	404	6.16089108911	4	18	0.0592369477912	0.143665158371
3334	train	data_pandit/aa/3334/data.3334	7	31	mid-gap	0.0829493087558	0.193548387097	0.129032258065	0.0967741935484	14	1.28571428571	1	2	0.0592369477912	0.143665158371
3336	train	data_pandit/aa/3336/data.3336	10	161	low-gap	0.0552795031056	0.130434782609	0.0807453416149	0.055900621118	23	3.86956521739	4	7	0.0592369477912	0.143665158371
3338	train	data_pandit/aa/3338/data.3338	6	248	low-gap	0.0268817204301	0.0806451612903	0.0241935483871	0.0201612903226	23	1.73913043478	1	2	0.0592369477912	0.143665158371
3339	train	data_pandit/aa/3339/data.3339	12	308	mid-gap	0.071158008658	0.224025974026	0.0811688311688	0.0551948051948	97	2.71134020619	2	7	0.0592369477912	0.143665158371
3341	train	data_pandit/aa/3341/data.3341	11	471	mid-gap	0.0934182590234	0.208067940552	0.110403397028	0.0934182590234	124	3.90322580645	1	13	0.0592369477912	0.143665158371
3343	train	data_pandit/aa/3343/data.3343	12	184	mid-gap	0.10597826087	0.277173913043	0.152173913043	0.0923913043478	90	2.6	2	6	0.0592369477912	0.143665158371
3344	train	data_pandit/aa/3344/data.3344	11	188	mid-gap	0.0797872340426	0.143617021277	0.101063829787	0.0797872340426	56	2.94642857143	2	5	0.0592369477912	0.143665158371
3345	train	data_pandit/aa/3345/data.3345	4	99	low-gap	0.0505050505051	0.121212121212	0.121212121212	0.0707070707071	10	2	2	4	0.0592369477912	0.143665158371
3346	train	data_pandit/aa/3346/data.3346	7	247	low-gap	0.0213996529786	0.0566801619433	0.0485829959514	0.0121457489879	21	1.7619047619	1	1	0.0592369477912	0.143665158371
3347	train	data_pandit/aa/3347/data.3347	18	171	mid-gap	0.0623781676413	0.140350877193	0.0818713450292	0.0584795321637	76	2.52631578947	2	6	0.0592369477912	0.143665158371
3349	train	data_pandit/aa/3349/data.3349	9	162	low-gap	0.056927297668	0.154320987654	0.0617283950617	0.0555555555556	29	2.86206896552	3	5	0.0592369477912	0.143665158371
3351	train	data_pandit/aa/3351/data.3351	51	496	high-gap	0.448766603416	0.858870967742	0.506048387097	0.449596774194	1358	8.35935198822	4	23	0.0592369477912	0.143665158371
3353	train	data_pandit/aa/3353/data.3353	12	51	low-gap	0.0228758169935	0.0392156862745	0.0392156862745	0.0392156862745	7	2	2	2	0.0592369477912	0.143665158371
3354	train	data_pandit/aa/3354/data.3354	5	421	low-gap	0.0304038004751	0.0498812351544	0.0427553444181	0.0308788598575	22	2.90909090909	1	9	0.0592369477912	0.143665158371
3357	train	data_pandit/aa/3357/data.3357	13	348	mid-gap	0.116710875332	0.195402298851	0.140804597701	0.123563218391	128	4.125	4	7	0.0592369477912	0.143665158371
3358	train	data_pandit/aa/3358/data.3358	29	212	high-gap	0.152081977879	0.344339622642	0.179245283019	0.13679245283	282	3.31560283688	2	7	0.0592369477912	0.143665158371
3359	train	data_pandit/aa/3359/data.3359	4	113	mid-gap	0.0597345132743	0.132743362832	0.132743362832	0.0796460176991	11	2.45454545455	2	5	0.0592369477912	0.143665158371
3361	train	data_pandit/aa/3361/data.3361	12	393	mid-gap	0.0625530110263	0.0865139949109	0.0839694656489	0.0737913486005	77	3.83116883117	2	9	0.0592369477912	0.143665158371
3362	train	data_pandit/aa/3362/data.3362	13	549	high-gap	0.144738685722	0.24043715847	0.200364298725	0.16393442623	146	7.07534246575	4	15	0.0592369477912	0.143665158371
3363	train	data_pandit/aa/3363/data.3363	15	71	mid-gap	0.140845070423	0.366197183099	0.154929577465	0.140845070423	52	2.88461538462	3	5	0.0592369477912	0.143665158371
3365	train	data_pandit/aa/3365/data.3365	17	244	low-gap	0.0318225650916	0.0819672131148	0.0409836065574	0.0245901639344	80	1.65	1	5	0.0592369477912	0.143665158371
3366	train	data_pandit/aa/3366/data.3366	36	130	mid-gap	0.107051282051	0.215384615385	0.138461538462	0.107692307692	220	2.27727272727	2	3	0.0592369477912	0.143665158371
3367	train	data_pandit/aa/3367/data.3367	8	334	mid-gap	0.0692365269461	0.101796407186	0.0958083832335	0.0868263473054	44	4.20454545455	2	14	0.0592369477912	0.143665158371
3368	train	data_pandit/aa/3368/data.3368	12	190	low-gap	0.0486842105263	0.178947368421	0.0894736842105	0.0210526315789	43	2.58139534884	1	5	0.0592369477912	0.143665158371
3369	train	data_pandit/aa/3369/data.3369	17	311	mid-gap	0.111594477019	0.199356913183	0.151125401929	0.131832797428	132	4.4696969697	2	3	0.0592369477912	0.143665158371
3371	train	data_pandit/aa/3371/data.3371	4	106	low-gap	0.0188679245283	0.0377358490566	0.0377358490566	0.0283018867925	5	1.6	2	2	0.0592369477912	0.143665158371
3373	train	data_pandit/aa/3373/data.3373	13	290	mid-gap	0.0732095490716	0.168965517241	0.11724137931	0.0689655172414	84	3.28571428571	3	6	0.0592369477912	0.143665158371
3374	train	data_pandit/aa/3374/data.3374	10	323	mid-gap	0.133436532508	0.365325077399	0.1826625387	0.117647058824	96	4.48958333333	2	15	0.0592369477912	0.143665158371
3376	train	data_pandit/aa/3376/data.3376	11	70	low-gap	0.0415584415584	0.214285714286	0.0285714285714	0.0142857142857	10	3.2	2	5	0.0592369477912	0.143665158371
3379	train	data_pandit/aa/3379/data.3379	16	125	low-gap	0.0325	0.208	0.024	0.024	50	1.3	1	1	0.0592369477912	0.143665158371
3381	train	data_pandit/aa/3381/data.3381	4	231	low-gap	0.0227272727273	0.047619047619	0.047619047619	0.021645021645	13	1.61538461538	2	2	0.0592369477912	0.143665158371
3383	train	data_pandit/aa/3383/data.3383	26	196	high-gap	0.41385400314	0.586734693878	0.55612244898	0.510204081633	132	15.9772727273	6	54	0.0592369477912	0.143665158371
3385	train	data_pandit/aa/3385/data.3385	37	280	mid-gap	0.0895752895753	0.203571428571	0.128571428571	0.0785714285714	331	2.80362537764	2	6	0.0592369477912	0.143665158371
3387	train	data_pandit/aa/3387/data.3387	20	58	mid-gap	0.0793103448276	0.224137931034	0.0862068965517	0.0862068965517	75	1.22666666667	1	2	0.0592369477912	0.143665158371
3392	train	data_pandit/aa/3392/data.3392	15	42	low-gap	0.0222222222222	0.190476190476	0.0238095238095	0	7	2	1	1	0.0592369477912	0.143665158371
3394	train	data_pandit/aa/3394/data.3394	22	52	mid-gap	0.121503496503	0.25	0.192307692308	0.0769230769231	71	1.95774647887	2	3	0.0592369477912	0.143665158371
3397	train	data_pandit/aa/3397/data.3397	9	412	high-gap	0.310140237325	0.473300970874	0.334951456311	0.330097087379	140	8.21428571429	4	26	0.0592369477912	0.143665158371
3399	train	data_pandit/aa/3399/data.3399	11	109	mid-gap	0.0717264386989	0.0917431192661	0.0825688073394	0.0825688073394	37	2.32432432432	2	5	0.0592369477912	0.143665158371
3401	train	data_pandit/aa/3401/data.3401	10	104	low-gap	0.0423076923077	0.153846153846	0.0769230769231	0.0192307692308	12	3.66666666667	4	4	0.0592369477912	0.143665158371
3402	train	data_pandit/aa/3402/data.3402	14	135	mid-gap	0.120105820106	0.251851851852	0.155555555556	0.111111111111	47	4.82978723404	3	10	0.0592369477912	0.143665158371
3406	train	data_pandit/aa/3406/data.3406	16	142	mid-gap	0.0607394366197	0.183098591549	0.056338028169	0.056338028169	74	1.86486486486	1	3	0.0592369477912	0.143665158371
3409	train	data_pandit/aa/3409/data.3409	4	177	mid-gap	0.0847457627119	0.158192090395	0.158192090395	0.107344632768	17	3.52941176471	2	8	0.0592369477912	0.143665158371
3410	train	data_pandit/aa/3410/data.3410	10	86	low-gap	0.0209302325581	0.0232558139535	0.0232558139535	0.0232558139535	9	2	2	2	0.0592369477912	0.143665158371
3414	train	data_pandit/aa/3414/data.3414	9	466	high-gap	0.331425846447	0.605150214592	0.396995708155	0.317596566524	243	5.72016460905	2	16	0.0592369477912	0.143665158371
3416	train	data_pandit/aa/3416/data.3416	6	301	mid-gap	0.137320044297	0.395348837209	0.146179401993	0.102990033223	68	3.64705882353	2.5	9	0.0592369477912	0.143665158371
3426	train	data_pandit/aa/3426/data.3426	8	123	mid-gap	0.118902439024	0.308943089431	0.211382113821	0.130081300813	51	2.29411764706	2	3	0.0592369477912	0.143665158371
3427	train	data_pandit/aa/3427/data.3427	4	93	low-gap	0.00806451612903	0.0215053763441	0.0215053763441	0.010752688172	3	1	1	1	0.0592369477912	0.143665158371
3428	train	data_pandit/aa/3428/data.3428	4	413	low-gap	0.0496368038741	0.123486682809	0.123486682809	0.0484261501211	18	4.55555555556	2	11	0.0592369477912	0.143665158371
3430	train	data_pandit/aa/3430/data.3430	13	247	mid-gap	0.0597944565556	0.153846153846	0.0769230769231	0.0728744939271	51	3.76470588235	2	12	0.0592369477912	0.143665158371
3431	train	data_pandit/aa/3431/data.3431	7	140	high-gap	0.167346938776	0.264285714286	0.25	0.242857142857	37	4.43243243243	4	9	0.0592369477912	0.143665158371
3435	train	data_pandit/aa/3435/data.3435	7	149	low-gap	0.0402684563758	0.0872483221477	0.0604026845638	0.0402684563758	32	1.3125	1	2	0.0592369477912	0.143665158371
3436	train	data_pandit/aa/3436/data.3436	7	87	low-gap	0.00985221674877	0.0229885057471	0.0114942528736	0.0114942528736	6	1	1	1	0.0592369477912	0.143665158371
3437	train	data_pandit/aa/3437/data.3437	6	135	low-gap	0.0469135802469	0.118518518519	0.0592592592593	0.0592592592593	20	1.9	1	3	0.0592369477912	0.143665158371
3439	train	data_pandit/aa/3439/data.3439	11	173	mid-gap	0.0667367314766	0.127167630058	0.0809248554913	0.0751445086705	59	2.15254237288	2	4	0.0592369477912	0.143665158371
