msa_id	num_sequences	alignment_length	pair_count	node_count	total_flash_mib
pandit_like_093711	14	215	91	27	706.7
pandit_like_094430	14	215	91	27	706.7
pandit_like_094712	14	215	91	27	706.7
pandit_like_095945	14	215	91	27	706.7
pandit_like_099546	14	215	91	27	706.7
pandit_like_102251	14	215	91	27	706.7
pandit_like_104694	14	215	91	27	706.7
pandit_like_117385	14	215	91	27	706.7
pandit_like_125850	14	215	91	27	706.7
pandit_like_126228	14	215	91	27	706.7
pandit_like_127060	14	215	91	27	706.7
pandit_like_128910	14	215	91	27	706.7
pandit_like_129751	14	215	91	27	706.7
pandit_like_130744	14	215	91	27	706.7
pandit_like_130828	14	215	91	27	706.7
pandit_like_134639	14	215	91	27	706.7
pandit_like_147917	14	215	91	27	706.7
pandit_like_149572	14	215	91	27	706.7
pandit_like_149661	14	215	91	27	706.7
pandit_like_156151	14	215	91	27	706.7
pandit_like_158901	14	215	91	27	706.7
pandit_like_165411	14	215	91	27	706.7
pandit_like_170970	14	215	91	27	706.7
pandit_like_177319	14	215	91	27	706.7
pandit_like_181609	14	215	91	27	706.7
pandit_like_183678	14	215	91	27	706.7
pandit_like_189730	14	215	91	27	706.7
pandit_like_192647	14	215	91	27	706.7
pandit_like_197725	14	215	91	27	706.7
pandit_like_199511	14	215	91	27	706.7
pandit_like_009944	13	235	78	25	706.5
pandit_like_018545	13	235	78	25	706.5
pandit_like_023570	13	235	78	25	706.5
pandit_like_025195	13	235	78	25	706.5
pandit_like_028009	13	235	78	25	706.5
pandit_like_032550	13	235	78	25	706.5
pandit_like_036484	13	235	78	25	706.5
pandit_like_036984	13	235	78	25	706.5
pandit_like_043517	13	235	78	25	706.5
pandit_like_044071	13	235	78	25	706.5
pandit_like_052586	13	235	78	25	706.5
pandit_like_059068	13	235	78	25	706.5
pandit_like_059313	13	235	78	25	706.5
pandit_like_063086	13	235	78	25	706.5
pandit_like_065000	13	235	78	25	706.5
pandit_like_068145	13	235	78	25	706.5
pandit_like_075747	13	235	78	25	706.5
pandit_like_077879	13	235	78	25	706.5
pandit_like_080501	13	235	78	25	706.5
pandit_like_086241	13	235	78	25	706.5
pandit_like_086327	13	235	78	25	706.5
pandit_like_088776	13	235	78	25	706.5
pandit_like_089866	13	235	78	25	706.5
pandit_like_094815	13	235	78	25	706.5
pandit_like_098462	13	235	78	25	706.5
pandit_like_100922	13	235	78	25	706.5
pandit_like_105049	13	235	78	25	706.5
pandit_like_114156	13	235	78	25	706.5
pandit_like_128314	13	235	78	25	706.5
pandit_like_132528	13	235	78	25	706.5
pandit_like_133955	13	235	78	25	706.5
pandit_like_148700	13	235	78	25	706.5
pandit_like_150468	13	235	78	25	706.5
pandit_like_152273	13	235	78	25	706.5
pandit_like_156634	13	235	78	25	706.5
pandit_like_170649	13	235	78	25	706.5
pandit_like_172305	13	235	78	25	706.5
pandit_like_172413	13	235	78	25	706.5
pandit_like_177173	13	235	78	25	706.5
pandit_like_179442	13	235	78	25	706.5
pandit_like_185828	13	235	78	25	706.5
pandit_like_192371	13	235	78	25	706.5
pandit_like_196444	13	235	78	25	706.5
pandit_like_197903	13	235	78	25	706.5
pandit_like_198742	13	235	78	25	706.5
pandit_like_000731	25	90	300	49	705.4
pandit_like_001761	25	90	300	49	705.4
pandit_like_002845	25	90	300	49	705.4
pandit_like_003275	25	90	300	49	705.4
pandit_like_004642	25	90	300	49	705.4
pandit_like_007834	25	90	300	49	705.4
pandit_like_009542	25	90	300	49	705.4
pandit_like_012088	25	90	300	49	705.4
pandit_like_015097	25	90	300	49	705.4
pandit_like_015455	25	90	300	49	705.4
pandit_like_017099	25	90	300	49	705.4
pandit_like_023351	25	90	300	49	705.4
pandit_like_030530	25	90	300	49	705.4
pandit_like_035205	25	90	300	49	705.4
pandit_like_035373	25	90	300	49	705.4
pandit_like_037284	25	90	300	49	705.4
pandit_like_037571	25	90	300	49	705.4
pandit_like_041644	25	90	300	49	705.4
pandit_like_042512	25	90	300	49	705.4
pandit_like_050975	25	90	300	49	705.4
pandit_like_051575	25	90	300	49	705.4
pandit_like_055049	25	90	300	49	705.4
pandit_like_059345	25	90	300	49	705.4
pandit_like_062788	25	90	300	49	705.4
pandit_like_069806	25	90	300	49	705.4
pandit_like_075196	25	90	300	49	705.4
pandit_like_076901	25	90	300	49	705.4
pandit_like_077201	25	90	300	49	705.4
pandit_like_077278	25	90	300	49	705.4
pandit_like_079462	25	90	300	49	705.4
pandit_like_088458	25	90	300	49	705.4
pandit_like_099651	25	90	300	49	705.4
pandit_like_116716	25	90	300	49	705.4
pandit_like_117002	25	90	300	49	705.4
pandit_like_118553	25	90	300	49	705.4
pandit_like_126979	25	90	300	49	705.4
pandit_like_132369	25	90	300	49	705.4
pandit_like_136036	25	90	300	49	705.4
pandit_like_141075	25	90	300	49	705.4
pandit_like_141837	25	90	300	49	705.4
pandit_like_145347	25	90	300	49	705.4
pandit_like_148404	25	90	300	49	705.4
pandit_like_156240	25	90	300	49	705.4
pandit_like_158266	25	90	300	49	705.4
pandit_like_170714	25	90	300	49	705.4
pandit_like_175362	25	90	300	49	705.4
pandit_like_176864	25	90	300	49	705.4
pandit_like_179365	25	90	300	49	705.4
pandit_like_180025	25	90	300	49	705.4
pandit_like_180791	25	90	300	49	705.4
pandit_like_187934	25	90	300	49	705.4
pandit_like_188706	25	90	300	49	705.4
pandit_like_003270	11	284	55	21	704.7
pandit_like_007043	11	284	55	21	704.7
pandit_like_007142	11	284	55	21	704.7
pandit_like_012200	11	284	55	21	704.7
pandit_like_018455	11	284	55	21	704.7
pandit_like_023779	11	284	55	21	704.7
pandit_like_030025	11	284	55	21	704.7
pandit_like_030998	11	284	55	21	704.7
pandit_like_033531	11	284	55	21	704.7
pandit_like_045237	11	284	55	21	704.7
pandit_like_046742	11	284	55	21	704.7
pandit_like_046846	11	284	55	21	704.7
pandit_like_052539	11	284	55	21	704.7
pandit_like_053517	11	284	55	21	704.7
pandit_like_053531	11	284	55	21	704.7
pandit_like_053599	11	284	55	21	704.7
pandit_like_057389	11	284	55	21	704.7
pandit_like_058164	11	284	55	21	704.7
pandit_like_060353	11	284	55	21	704.7
pandit_like_067626	11	284	55	21	704.7
pandit_like_072393	11	284	55	21	704.7
pandit_like_075626	11	284	55	21	704.7
pandit_like_079167	11	284	55	21	704.7
pandit_like_080997	11	284	55	21	704.7
pandit_like_088318	11	284	55	21	704.7
pandit_like_093856	11	284	55	21	704.7
pandit_like_103267	11	284	55	21	704.7
pandit_like_110844	11	284	55	21	704.7
pandit_like_114540	11	284	55	21	704.7
pandit_like_126570	11	284	55	21	704.7
pandit_like_130740	11	284	55	21	704.7
pandit_like_130944	11	284	55	21	704.7
pandit_like_133191	11	284	55	21	704.7
pandit_like_135123	11	284	55	21	704.7
pandit_like_136283	11	284	55	21	704.7
pandit_like_136290	11	284	55	21	704.7
pandit_like_143913	11	284	55	21	704.7
pandit_like_153231	11	284	55	21	704.7
pandit_like_158449	11	284	55	21	704.7
pandit_like_166518	11	284	55	21	704.7
pandit_like_169511	11	284	55	21	704.7
pandit_like_178155	11	284	55	21	704.7
pandit_like_188859	11	284	55	21	704.7
pandit_like_189595	11	284	55	21	704.7
pandit_like_190517	11	284	55	21	704.7
pandit_like_194520	11	284	55	21	704.7
pandit_like_198027	11	284	55	21	704.7
pandit_like_000226	7	465	21	13	704.6
pandit_like_005535	7	465	21	13	704.6
pandit_like_039699	7	465	21	13	704.6
pandit_like_041478	7	465	21	13	704.6
pandit_like_044365	7	465	21	13	704.6
pandit_like_048170	7	465	21	13	704.6
pandit_like_052759	7	465	21	13	704.6
pandit_like_054432	7	465	21	13	704.6
pandit_like_060722	7	465	21	13	704.6
pandit_like_063724	7	465	21	13	704.6
pandit_like_065494	7	465	21	13	704.6
pandit_like_070732	7	465	21	13	704.6
pandit_like_085257	7	465	21	13	704.6
pandit_like_092795	7	465	21	13	704.6
pandit_like_095490	7	465	21	13	704.6
pandit_like_096355	7	465	21	13	704.6
pandit_like_098753	7	465	21	13	704.6
pandit_like_110215	7	465	21	13	704.6
pandit_like_119659	7	465	21	13	704.6
pandit_like_125221	7	465	21	13	704.6
pandit_like_127497	7	465	21	13	704.6
pandit_like_137827	7	465	21	13	704.6
pandit_like_141092	7	465	21	13	704.6
pandit_like_142677	7	465	21	13	704.6
pandit_like_143736	7	465	21	13	704.6
pandit_like_146201	7	465	21	13	704.6
pandit_like_151580	7	465	21	13	704.6
pandit_like_158774	7	465	21	13	704.6
pandit_like_161282	7	465	21	13	704.6
pandit_like_162269	7	465	21	13	704.6
pandit_like_163054	7	465	21	13	704.6
pandit_like_170548	7	465	21	13	704.6
pandit_like_171246	7	465	21	13	704.6
pandit_like_175855	7	465	21	13	704.6
pandit_like_175971	7	465	21	13	704.6
pandit_like_180452	7	465	21	13	704.6
pandit_like_183754	7	465	21	13	704.6
pandit_like_186144	7	465	21	13	704.6
pandit_like_186414	7	465	21	13	704.6
pandit_like_193541	7	465	21	13	704.6
pandit_like_194137	7	465	21	13	704.6
pandit_like_196286	7	465	21	13	704.6
pandit_like_199724	7	465	21	13	704.6
pandit_like_002814	10	316	45	19	704.5
pandit_like_003224	10	316	45	19	704.5
pandit_like_006775	10	316	45	19	704.5
pandit_like_010046	10	316	45	19	704.5
pandit_like_012818	10	316	45	19	704.5
pandit_like_017686	10	316	45	19	704.5
pandit_like_021183	10	316	45	19	704.5
pandit_like_030271	10	316	45	19	704.5
pandit_like_033550	10	316	45	19	704.5
pandit_like_044003	10	316	45	19	704.5
pandit_like_045355	10	316	45	19	704.5
pandit_like_051846	10	316	45	19	704.5
pandit_like_052010	10	316	45	19	704.5
pandit_like_053084	10	316	45	19	704.5
pandit_like_057713	10	316	45	19	704.5
pandit_like_060727	10	316	45	19	704.5
pandit_like_072626	10	316	45	19	704.5
pandit_like_077025	10	316	45	19	704.5
pandit_like_077131	10	316	45	19	704.5
pandit_like_078980	10	316	45	19	704.5
pandit_like_079481	10	316	45	19	704.5
pandit_like_079999	10	316	45	19	704.5
pandit_like_080818	10	316	45	19	704.5
pandit_like_095761	10	316	45	19	704.5
pandit_like_096003	10	316	45	19	704.5
pandit_like_101304	10	316	45	19	704.5
pandit_like_105691	10	316	45	19	704.5
pandit_like_110786	10	316	45	19	704.5
pandit_like_121332	10	316	45	19	704.5
pandit_like_121387	10	316	45	19	704.5
pandit_like_126116	10	316	45	19	704.5
pandit_like_127422	10	316	45	19	704.5
pandit_like_140678	10	316	45	19	704.5
pandit_like_143292	10	316	45	19	704.5
pandit_like_145071	10	316	45	19	704.5
pandit_like_149001	10	316	45	19	704.5
pandit_like_149133	10	316	45	19	704.5
pandit_like_161883	10	316	45	19	704.5
pandit_like_162688	10	316	45	19	704.5
pandit_like_165215	10	316	45	19	704.5
pandit_like_167763	10	316	45	19	704.5
pandit_like_175470	10	316	45	19	704.5
pandit_like_175825	10	316	45	19	704.5
pandit_like_180088	10	316	45	19	704.5
pandit_like_182531	10	316	45	19	704.5
pandit_like_184365	10	316	45	19	704.5
pandit_like_186539	10	316	45	19	704.5
pandit_like_188570	10	316	45	19	704.5
pandit_like_191690	10	316	45	19	704.5
pandit_like_196765	10	316	45	19	704.5
pandit_like_006565	22	113	231	43	703.8
pandit_like_006630	22	113	231	43	703.8
pandit_like_007794	22	113	231	43	703.8
pandit_like_008649	22	113	231	43	703.8
pandit_like_010431	22	113	231	43	703.8
pandit_like_010880	22	113	231	43	703.8
pandit_like_014427	22	113	231	43	703.8
pandit_like_014848	22	113	231	43	703.8
pandit_like_018962	22	113	231	43	703.8
pandit_like_020637	22	113	231	43	703.8
pandit_like_030600	22	113	231	43	703.8
pandit_like_030699	22	113	231	43	703.8
pandit_like_031524	22	113	231	43	703.8
pandit_like_037536	22	113	231	43	703.8
pandit_like_038974	22	113	231	43	703.8
pandit_like_040960	22	113	231	43	703.8
pandit_like_041807	22	113	231	43	703.8
pandit_like_045329	22	113	231	43	703.8
pandit_like_048270	22	113	231	43	703.8
pandit_like_048588	22	113	231	43	703.8
pandit_like_056546	22	113	231	43	703.8
pandit_like_057972	22	113	231	43	703.8
pandit_like_058398	22	113	231	43	703.8
pandit_like_066877	22	113	231	43	703.8
pandit_like_072076	22	113	231	43	703.8
pandit_like_073801	22	113	231	43	703.8
pandit_like_075421	22	113	231	43	703.8
pandit_like_076088	22	113	231	43	703.8
pandit_like_087837	22	113	231	43	703.8
pandit_like_088679	22	113	231	43	703.8
pandit_like_089064	22	113	231	43	703.8
pandit_like_115584	22	113	231	43	703.8
pandit_like_120737	22	113	231	43	703.8
pandit_like_126284	22	113	231	43	703.8
pandit_like_126779	22	113	231	43	703.8
pandit_like_129222	22	113	231	43	703.8
pandit_like_140177	22	113	231	43	703.8
pandit_like_145489	22	113	231	43	703.8
pandit_like_146146	22	113	231	43	703.8
pandit_like_148017	22	113	231	43	703.8
pandit_like_150078	22	113	231	43	703.8
pandit_like_151954	22	113	231	43	703.8
pandit_like_158263	22	113	231	43	703.8
pandit_like_165060	22	113	231	43	703.8
pandit_like_167049	22	113	231	43	703.8
pandit_like_167591	22	113	231	43	703.8
pandit_like_167777	22	113	231	43	703.8
pandit_like_169829	22	113	231	43	703.8
pandit_like_172164	22	113	231	43	703.8
pandit_like_178137	22	113	231	43	703.8
pandit_like_180003	22	113	231	43	703.8
pandit_like_180612	22	113	231	43	703.8
pandit_like_002835	30	58	435	59	703.6
pandit_like_014264	30	58	435	59	703.6
pandit_like_015714	30	58	435	59	703.6
pandit_like_018556	30	58	435	59	703.6
pandit_like_028175	30	58	435	59	703.6
pandit_like_039135	30	58	435	59	703.6
pandit_like_043873	30	58	435	59	703.6
pandit_like_048934	30	58	435	59	703.6
pandit_like_049330	30	58	435	59	703.6
pandit_like_055526	30	58	435	59	703.6
pandit_like_059406	30	58	435	59	703.6
pandit_like_060524	30	58	435	59	703.6
pandit_like_062306	30	58	435	59	703.6
pandit_like_064474	30	58	435	59	703.6
pandit_like_066680	30	58	435	59	703.6
pandit_like_071673	30	58	435	59	703.6
pandit_like_072356	30	58	435	59	703.6
pandit_like_077364	30	58	435	59	703.6
pandit_like_082250	30	58	435	59	703.6
pandit_like_086634	30	58	435	59	703.6
pandit_like_091010	30	58	435	59	703.6
pandit_like_091410	30	58	435	59	703.6
pandit_like_094476	30	58	435	59	703.6
pandit_like_096149	30	58	435	59	703.6
pandit_like_107283	30	58	435	59	703.6
pandit_like_126857	30	58	435	59	703.6
pandit_like_139711	30	58	435	59	703.6
pandit_like_141017	30	58	435	59	703.6
pandit_like_148515	30	58	435	59	703.6
pandit_like_149415	30	58	435	59	703.6
pandit_like_156919	30	58	435	59	703.6
pandit_like_161787	30	58	435	59	703.6
pandit_like_164902	30	58	435	59	703.6
pandit_like_168625	30	58	435	59	703.6
pandit_like_176157	30	58	435	59	703.6
pandit_like_176819	30	58	435	59	703.6
pandit_like_182713	30	58	435	59	703.6
pandit_like_183255	30	58	435	59	703.6
pandit_like_185057	30	58	435	59	703.6
pandit_like_198425	30	58	435	59	703.6
pandit_like_004476	9	354	36	17	703.5
pandit_like_005376	9	354	36	17	703.5
pandit_like_006791	9	354	36	17	703.5
pandit_like_008951	9	354	36	17	703.5
pandit_like_013334	9	354	36	17	703.5
pandit_like_013891	9	354	36	17	703.5
pandit_like_016831	9	354	36	17	703.5
pandit_like_017528	9	354	36	17	703.5
pandit_like_020047	9	354	36	17	703.5
pandit_like_020398	9	354	36	17	703.5
pandit_like_021189	9	354	36	17	703.5
pandit_like_021978	9	354	36	17	703.5
pandit_like_028247	9	354	36	17	703.5
pandit_like_039079	9	354	36	17	703.5
pandit_like_041828	9	354	36	17	703.5
pandit_like_045993	9	354	36	17	703.5
pandit_like_059025	9	354	36	17	703.5
pandit_like_060678	9	354	36	17	703.5
pandit_like_060809	9	354	36	17	703.5
pandit_like_063965	9	354	36	17	703.5
pandit_like_065572	9	354	36	17	703.5
pandit_like_072432	9	354	36	17	703.5
pandit_like_072925	9	354	36	17	703.5
pandit_like_074945	9	354	36	17	703.5
pandit_like_079071	9	354	36	17	703.5
pandit_like_081874	9	354	36	17	703.5
pandit_like_082512	9	354	36	17	703.5
pandit_like_082608	9	354	36	17	703.5
pandit_like_088870	9	354	36	17	703.5
pandit_like_089219	9	354	36	17	703.5
pandit_like_095915	9	354	36	17	703.5
pandit_like_103491	9	354	36	17	703.5
pandit_like_105791	9	354	36	17	703.5
pandit_like_114792	9	354	36	17	703.5
pandit_like_115243	9	354	36	17	703.5
pandit_like_126507	9	354	36	17	703.5
pandit_like_133983	9	354	36	17	703.5
pandit_like_141799	9	354	36	17	703.5
pandit_like_142696	9	354	36	17	703.5
pandit_like_145185	9	354	36	17	703.5
pandit_like_147526	9	354	36	17	703.5
pandit_like_149351	9	354	36	17	703.5
pandit_like_150541	9	354	36	17	703.5
pandit_like_159666	9	354	36	17	703.5
pandit_like_161087	9	354	36	17	703.5
pandit_like_163819	9	354	36	17	703.5
pandit_like_168330	9	354	36	17	703.5
pandit_like_168660	9	354	36	17	703.5
pandit_like_176866	9	354	36	17	703.5
pandit_like_177354	9	354	36	17	703.5
pandit_like_180026	9	354	36	17	703.5
pandit_like_190240	9	354	36	17	703.5
pandit_like_001625	19	142	171	37	703.5
pandit_like_003448	19	142	171	37	703.5
pandit_like_004214	19	142	171	37	703.5
pandit_like_005262	19	142	171	37	703.5
pandit_like_013179	19	142	171	37	703.5
pandit_like_013518	19	142	171	37	703.5
pandit_like_016305	19	142	171	37	703.5
pandit_like_018155	19	142	171	37	703.5
pandit_like_023275	19	142	171	37	703.5
pandit_like_025422	19	142	171	37	703.5
pandit_like_031820	19	142	171	37	703.5
pandit_like_035300	19	142	171	37	703.5
pandit_like_035607	19	142	171	37	703.5
pandit_like_038589	19	142	171	37	703.5
pandit_like_040367	19	142	171	37	703.5
pandit_like_041884	19	142	171	37	703.5
pandit_like_042444	19	142	171	37	703.5
pandit_like_044161	19	142	171	37	703.5
pandit_like_046615	19	142	171	37	703.5
pandit_like_047066	19	142	171	37	703.5
pandit_like_055744	19	142	171	37	703.5
pandit_like_062852	19	142	171	37	703.5
pandit_like_065650	19	142	171	37	703.5
pandit_like_069273	19	142	171	37	703.5
pandit_like_078537	19	142	171	37	703.5
pandit_like_080011	19	142	171	37	703.5
pandit_like_086400	19	142	171	37	703.5
pandit_like_087834	19	142	171	37	703.5
pandit_like_091200	19	142	171	37	703.5
pandit_like_091406	19	142	171	37	703.5
pandit_like_093872	19	142	171	37	703.5
pandit_like_098382	19	142	171	37	703.5
pandit_like_098448	19	142	171	37	703.5
pandit_like_104048	19	142	171	37	703.5
pandit_like_116215	19	142	171	37	703.5
pandit_like_117690	19	142	171	37	703.5
pandit_like_119187	19	142	171	37	703.5
pandit_like_121591	19	142	171	37	703.5
pandit_like_122588	19	142	171	37	703.5
pandit_like_139623	19	142	171	37	703.5
pandit_like_145379	19	142	171	37	703.5
pandit_like_154997	19	142	171	37	703.5
pandit_like_160363	19	142	171	37	703.5
pandit_like_166842	19	142	171	37	703.5
pandit_like_167385	19	142	171	37	703.5
pandit_like_183518	19	142	171	37	703.5
pandit_like_183643	19	142	171	37	703.5
pandit_like_185208	19	142	171	37	703.5
pandit_like_187629	19	142	171	37	703.5
pandit_like_002605	8	402	28	15	703.3
pandit_like_009832	8	402	28	15	703.3
pandit_like_012866	8	402	28	15	703.3
pandit_like_016520	8	402	28	15	703.3
pandit_like_018738	8	402	28	15	703.3
pandit_like_022449	8	402	28	15	703.3
pandit_like_026767	8	402	28	15	703.3
pandit_like_027811	8	402	28	15	703.3
pandit_like_042442	8	402	28	15	703.3
pandit_like_044682	8	402	28	15	703.3
pandit_like_048659	8	402	28	15	703.3
pandit_like_050407	8	402	28	15	703.3
pandit_like_053602	8	402	28	15	703.3
pandit_like_056010	8	402	28	15	703.3
pandit_like_060231	8	402	28	15	703.3
pandit_like_080808	8	402	28	15	703.3
pandit_like_082698	8	402	28	15	703.3
pandit_like_086532	8	402	28	15	703.3
pandit_like_089117	8	402	28	15	703.3
pandit_like_108897	8	402	28	15	703.3
pandit_like_111105	8	402	28	15	703.3
pandit_like_114843	8	402	28	15	703.3
pandit_like_117144	8	402	28	15	703.3
pandit_like_122101	8	402	28	15	703.3
pandit_like_127114	8	402	28	15	703.3
pandit_like_133011	8	402	28	15	703.3
pandit_like_147370	8	402	28	15	703.3
pandit_like_149049	8	402	28	15	703.3
pandit_like_156218	8	402	28	15	703.3
pandit_like_157563	8	402	28	15	703.3
pandit_like_163241	8	402	28	15	703.3
pandit_like_170110	8	402	28	15	703.3
pandit_like_188519	8	402	28	15	703.3
pandit_like_189415	8	402	28	15	703.3
pandit_like_189504	8	402	28	15	703.3
pandit_like_016785	10	315	45	19	703.3
pandit_like_017863	10	315	45	19	703.3
pandit_like_020224	10	315	45	19	703.3
pandit_like_023853	10	315	45	19	703.3
pandit_like_028621	10	315	45	19	703.3
pandit_like_037962	10	315	45	19	703.3
pandit_like_038045	10	315	45	19	703.3
pandit_like_041135	10	315	45	19	703.3
pandit_like_046367	10	315	45	19	703.3
pandit_like_049206	10	315	45	19	703.3
pandit_like_050487	10	315	45	19	703.3
pandit_like_050962	10	315	45	19	703.3
pandit_like_054394	10	315	45	19	703.3
pandit_like_058854	10	315	45	19	703.3
pandit_like_069001	10	315	45	19	703.3
pandit_like_069825	10	315	45	19	703.3
pandit_like_070761	10	315	45	19	703.3
pandit_like_087854	10	315	45	19	703.3
pandit_like_088121	10	315	45	19	703.3
pandit_like_088563	10	315	45	19	703.3
pandit_like_099146	10	315	45	19	703.3
pandit_like_103275	10	315	45	19	703.3
pandit_like_111380	10	315	45	19	703.3
pandit_like_111506	10	315	45	19	703.3
pandit_like_112993	10	315	45	19	703.3
pandit_like_116218	10	315	45	19	703.3
pandit_like_116607	10	315	45	19	703.3
pandit_like_117849	10	315	45	19	703.3
pandit_like_118702	10	315	45	19	703.3
pandit_like_136897	10	315	45	19	703.3
pandit_like_138000	10	315	45	19	703.3
pandit_like_143162	10	315	45	19	703.3
pandit_like_143499	10	315	45	19	703.3
pandit_like_153100	10	315	45	19	703.3
pandit_like_155973	10	315	45	19	703.3
pandit_like_158104	10	315	45	19	703.3
pandit_like_164282	10	315	45	19	703.3
pandit_like_164650	10	315	45	19	703.3
pandit_like_165654	10	315	45	19	703.3
pandit_like_165702	10	315	45	19	703.3
pandit_like_165813	10	315	45	19	703.3
pandit_like_169035	10	315	45	19	703.3
pandit_like_169153	10	315	45	19	703.3
pandit_like_170105	10	315	45	19	703.3
pandit_like_172416	10	315	45	19	703.3
pandit_like_184930	10	315	45	19	703.3
pandit_like_192887	10	315	45	19	703.3
pandit_like_195958	10	315	45	19	703.3
pandit_like_000055	8	401	28	15	702.3
pandit_like_002056	8	401	28	15	702.3
pandit_like_003217	8	401	28	15	702.3
pandit_like_005791	8	401	28	15	702.3
pandit_like_006951	8	401	28	15	702.3
pandit_like_008725	8	401	28	15	702.3
pandit_like_009549	8	401	28	15	702.3
pandit_like_018130	8	401	28	15	702.3
pandit_like_029469	8	401	28	15	702.3
pandit_like_030934	8	401	28	15	702.3
pandit_like_042557	8	401	28	15	702.3
pandit_like_056288	8	401	28	15	702.3
pandit_like_061823	8	401	28	15	702.3
pandit_like_072492	8	401	28	15	702.3
pandit_like_076830	8	401	28	15	702.3
pandit_like_081406	8	401	28	15	702.3
pandit_like_083312	8	401	28	15	702.3
pandit_like_086791	8	401	28	15	702.3
pandit_like_089525	8	401	28	15	702.3
pandit_like_090017	8	401	28	15	702.3
pandit_like_096622	8	401	28	15	702.3
pandit_like_097430	8	401	28	15	702.3
pandit_like_100984	8	401	28	15	702.3
pandit_like_110033	8	401	28	15	702.3
pandit_like_110551	8	401	28	15	702.3
pandit_like_111037	8	401	28	15	702.3
pandit_like_112327	8	401	28	15	702.3
pandit_like_113052	8	401	28	15	702.3
pandit_like_114406	8	401	28	15	702.3
pandit_like_117069	8	401	28	15	702.3
pandit_like_128083	8	401	28	15	702.3
pandit_like_130704	8	401	28	15	702.3
pandit_like_131198	8	401	28	15	702.3
pandit_like_139706	8	401	28	15	702.3
pandit_like_156350	8	401	28	15	702.3
pandit_like_158264	8	401	28	15	702.3
pandit_like_158872	8	401	28	15	702.3
pandit_like_169561	8	401	28	15	702.3
pandit_like_179668	8	401	28	15	702.3
pandit_like_181492	8	401	28	15	702.3
pandit_like_183467	8	401	28	15	702.3
pandit_like_189024	8	401	28	15	702.3
pandit_like_192130	8	401	28	15	702.3
pandit_like_007586	23	104	253	45	701.9
pandit_like_013222	23	104	253	45	701.9
pandit_like_017651	23	104	253	45	701.9
pandit_like_019118	23	104	253	45	701.9
pandit_like_019286	23	104	253	45	701.9
pandit_like_030160	23	104	253	45	701.9
pandit_like_040144	23	104	253	45	701.9
pandit_like_043988	23	104	253	45	701.9
pandit_like_054999	23	104	253	45	701.9
pandit_like_059484	23	104	253	45	701.9
pandit_like_061466	23	104	253	45	701.9
pandit_like_062221	23	104	253	45	701.9
pandit_like_063510	23	104	253	45	701.9
pandit_like_076639	23	104	253	45	701.9
pandit_like_078406	23	104	253	45	701.9
pandit_like_087801	23	104	253	45	701.9
pandit_like_088529	23	104	253	45	701.9
pandit_like_091335	23	104	253	45	701.9
pandit_like_097126	23	104	253	45	701.9
pandit_like_097224	23	104	253	45	701.9
pandit_like_098841	23	104	253	45	701.9
pandit_like_102263	23	104	253	45	701.9
pandit_like_105335	23	104	253	45	701.9
pandit_like_106129	23	104	253	45	701.9
pandit_like_110818	23	104	253	45	701.9
pandit_like_112023	23	104	253	45	701.9
pandit_like_115723	23	104	253	45	701.9
pandit_like_122567	23	104	253	45	701.9
pandit_like_123896	23	104	253	45	701.9
pandit_like_124414	23	104	253	45	701.9
pandit_like_124451	23	104	253	45	701.9
pandit_like_126990	23	104	253	45	701.9
pandit_like_127754	23	104	253	45	701.9
pandit_like_127970	23	104	253	45	701.9
pandit_like_129375	23	104	253	45	701.9
pandit_like_134814	23	104	253	45	701.9
pandit_like_139329	23	104	253	45	701.9
pandit_like_141710	23	104	253	45	701.9
pandit_like_148012	23	104	253	45	701.9
pandit_like_148722	23	104	253	45	701.9
pandit_like_153523	23	104	253	45	701.9
pandit_like_156680	23	104	253	45	701.9
pandit_like_161459	23	104	253	45	701.9
pandit_like_164131	23	104	253	45	701.9
pandit_like_166170	23	104	253	45	701.9
pandit_like_170814	23	104	253	45	701.9
pandit_like_171995	23	104	253	45	701.9
pandit_like_187353	23	104	253	45	701.9
pandit_like_187565	23	104	253	45	701.9
pandit_like_189035	23	104	253	45	701.9
pandit_like_190804	23	104	253	45	701.9
pandit_like_195761	23	104	253	45	701.9
pandit_like_197668	23	104	253	45	701.9
pandit_like_001175	14	212	91	27	701.6
pandit_like_005050	14	212	91	27	701.6
pandit_like_007493	14	212	91	27	701.6
pandit_like_007984	14	212	91	27	701.6
pandit_like_010636	14	212	91	27	701.6
pandit_like_011371	14	212	91	27	701.6
pandit_like_013526	14	212	91	27	701.6
pandit_like_029471	14	212	91	27	701.6
pandit_like_030174	14	212	91	27	701.6
pandit_like_031185	14	212	91	27	701.6
pandit_like_034552	14	212	91	27	701.6
pandit_like_045963	14	212	91	27	701.6
pandit_like_050405	14	212	91	27	701.6
pandit_like_050914	14	212	91	27	701.6
pandit_like_067015	14	212	91	27	701.6
pandit_like_071309	14	212	91	27	701.6
pandit_like_075950	14	212	91	27	701.6
pandit_like_076189	14	212	91	27	701.6
pandit_like_083997	14	212	91	27	701.6
pandit_like_092672	14	212	91	27	701.6
pandit_like_092963	14	212	91	27	701.6
pandit_like_093729	14	212	91	27	701.6
pandit_like_093915	14	212	91	27	701.6
pandit_like_094136	14	212	91	27	701.6
pandit_like_095663	14	212	91	27	701.6
pandit_like_104798	14	212	91	27	701.6
