split	taxa	msa_id	tree_path	msa_path	source_tree_path	source_msa_path
train	73	pandit_like_007589	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_73/trees/pandit_like_007589.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_73/msas/pandit_like_007589.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007589/tree/pandit_like_007589.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007589.fa
train	24	pandit_like_007590	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_24/trees/pandit_like_007590.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_24/msas/pandit_like_007590.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007590/tree/pandit_like_007590.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007590.fa
train	9	pandit_like_007591	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/trees/pandit_like_007591.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/msas/pandit_like_007591.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007591/tree/pandit_like_007591.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007591.fa
train	7	pandit_like_007592	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_007592.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_007592.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007592/tree/pandit_like_007592.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007592.fa
train	113	pandit_like_007593	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_113/trees/pandit_like_007593.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_113/msas/pandit_like_007593.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007593/tree/pandit_like_007593.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007593.fa
train	7	pandit_like_007594	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_007594.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_007594.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007594/tree/pandit_like_007594.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007594.fa
train	12	pandit_like_007595	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/trees/pandit_like_007595.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/msas/pandit_like_007595.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007595/tree/pandit_like_007595.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007595.fa
train	5	pandit_like_007596	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007596.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007596.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007596/tree/pandit_like_007596.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007596.fa
train	20	pandit_like_007597	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_20/trees/pandit_like_007597.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_20/msas/pandit_like_007597.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007597/tree/pandit_like_007597.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007597.fa
train	12	pandit_like_007598	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/trees/pandit_like_007598.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/msas/pandit_like_007598.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007598/tree/pandit_like_007598.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007598.fa
train	21	pandit_like_007599	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_21/trees/pandit_like_007599.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_21/msas/pandit_like_007599.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007599/tree/pandit_like_007599.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007599.fa
train	11	pandit_like_007600	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/trees/pandit_like_007600.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/msas/pandit_like_007600.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007600/tree/pandit_like_007600.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007600.fa
train	11	pandit_like_007602	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/trees/pandit_like_007602.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/msas/pandit_like_007602.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007602/tree/pandit_like_007602.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007602.fa
train	5	pandit_like_007603	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007603.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007603.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007603/tree/pandit_like_007603.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007603.fa
train	16	pandit_like_007604	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_16/trees/pandit_like_007604.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_16/msas/pandit_like_007604.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007604/tree/pandit_like_007604.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007604.fa
train	5	pandit_like_007605	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007605.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007605.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007605/tree/pandit_like_007605.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007605.fa
train	10	pandit_like_007606	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/trees/pandit_like_007606.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/msas/pandit_like_007606.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007606/tree/pandit_like_007606.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007606.fa
train	16	pandit_like_007607	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_16/trees/pandit_like_007607.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_16/msas/pandit_like_007607.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007607/tree/pandit_like_007607.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007607.fa
train	10	pandit_like_007609	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/trees/pandit_like_007609.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/msas/pandit_like_007609.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007609/tree/pandit_like_007609.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007609.fa
train	114	pandit_like_007610	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_114/trees/pandit_like_007610.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_114/msas/pandit_like_007610.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007610/tree/pandit_like_007610.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007610.fa
train	11	pandit_like_007611	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/trees/pandit_like_007611.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/msas/pandit_like_007611.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007611/tree/pandit_like_007611.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007611.fa
train	46	pandit_like_007612	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_46/trees/pandit_like_007612.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_46/msas/pandit_like_007612.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007612/tree/pandit_like_007612.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007612.fa
train	5	pandit_like_007613	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007613.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007613.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007613/tree/pandit_like_007613.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007613.fa
train	4	pandit_like_007614	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/trees/pandit_like_007614.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/msas/pandit_like_007614.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007614/tree/pandit_like_007614.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007614.fa
train	10	pandit_like_007616	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/trees/pandit_like_007616.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/msas/pandit_like_007616.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007616/tree/pandit_like_007616.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007616.fa
train	9	pandit_like_007617	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/trees/pandit_like_007617.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_9/msas/pandit_like_007617.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007617/tree/pandit_like_007617.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007617.fa
train	5	pandit_like_007618	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007618.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007618.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007618/tree/pandit_like_007618.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007618.fa
train	4	pandit_like_007619	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/trees/pandit_like_007619.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/msas/pandit_like_007619.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007619/tree/pandit_like_007619.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007619.fa
train	53	pandit_like_007620	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_53/trees/pandit_like_007620.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_53/msas/pandit_like_007620.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007620/tree/pandit_like_007620.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007620.fa
train	26	pandit_like_007621	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_26/trees/pandit_like_007621.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_26/msas/pandit_like_007621.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007621/tree/pandit_like_007621.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007621.fa
train	10	pandit_like_007622	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/trees/pandit_like_007622.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_10/msas/pandit_like_007622.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007622/tree/pandit_like_007622.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007622.fa
train	8	pandit_like_007624	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_8/trees/pandit_like_007624.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_8/msas/pandit_like_007624.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007624/tree/pandit_like_007624.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007624.fa
train	108	pandit_like_007625	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_108/trees/pandit_like_007625.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_108/msas/pandit_like_007625.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007625/tree/pandit_like_007625.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007625.fa
train	7	pandit_like_007626	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_007626.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_007626.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007626/tree/pandit_like_007626.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007626.fa
train	7	pandit_like_007627	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_007627.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_007627.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007627/tree/pandit_like_007627.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007627.fa
train	7	pandit_like_007629	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_007629.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_007629.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007629/tree/pandit_like_007629.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007629.fa
train	8	pandit_like_007631	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_8/trees/pandit_like_007631.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_8/msas/pandit_like_007631.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007631/tree/pandit_like_007631.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007631.fa
train	17	pandit_like_007632	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_17/trees/pandit_like_007632.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_17/msas/pandit_like_007632.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007632/tree/pandit_like_007632.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007632.fa
train	22	pandit_like_007633	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_22/trees/pandit_like_007633.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_22/msas/pandit_like_007633.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007633/tree/pandit_like_007633.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007633.fa
train	30	pandit_like_007634	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_30/trees/pandit_like_007634.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_30/msas/pandit_like_007634.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007634/tree/pandit_like_007634.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007634.fa
train	7	pandit_like_007635	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/trees/pandit_like_007635.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_7/msas/pandit_like_007635.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007635/tree/pandit_like_007635.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007635.fa
train	5	pandit_like_007636	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007636.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007636.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007636/tree/pandit_like_007636.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007636.fa
train	12	pandit_like_007639	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/trees/pandit_like_007639.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_12/msas/pandit_like_007639.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007639/tree/pandit_like_007639.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007639.fa
train	13	pandit_like_007640	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_13/trees/pandit_like_007640.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_13/msas/pandit_like_007640.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007640/tree/pandit_like_007640.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007640.fa
train	11	pandit_like_007641	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/trees/pandit_like_007641.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_11/msas/pandit_like_007641.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007641/tree/pandit_like_007641.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007641.fa
train	4	pandit_like_007642	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/trees/pandit_like_007642.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_4/msas/pandit_like_007642.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007642/tree/pandit_like_007642.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007642.fa
train	51	pandit_like_007644	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_51/trees/pandit_like_007644.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_51/msas/pandit_like_007644.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007644/tree/pandit_like_007644.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007644.fa
train	13	pandit_like_007646	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_13/trees/pandit_like_007646.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_13/msas/pandit_like_007646.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007646/tree/pandit_like_007646.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007646.fa
train	5	pandit_like_007647	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007647.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007647.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007647/tree/pandit_like_007647.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007647.fa
train	27	pandit_like_007649	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_27/trees/pandit_like_007649.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_27/msas/pandit_like_007649.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007649/tree/pandit_like_007649.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007649.fa
train	5	pandit_like_007650	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/trees/pandit_like_007650.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_5/msas/pandit_like_007650.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007650/tree/pandit_like_007650.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007650.fa
train	32	pandit_like_007651	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_32/trees/pandit_like_007651.nwk	runs/pandit_domain_adaptation/stage7_pf2_adapt_realism_v3_raw_20k_data_max170/train_32/msas/pandit_like_007651.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007651/tree/pandit_like_007651.nwk	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007651.fa
