msa_id	relative_path	num_sequences	alignment_length	seq_bin	len_bin	stratum	split
4174	data_pandit/aa/4174/data.4174	9	92	<=50	<=500	<=50|<=500	train
4175	data_pandit/aa/4175/data.4175	5	75	<=50	<=500	<=50|<=500	train
4177	data_pandit/aa/4177/data.4177	6	250	<=50	<=500	<=50|<=500	train
4178	data_pandit/aa/4178/data.4178	9	163	<=50	<=500	<=50|<=500	train
4180	data_pandit/aa/4180/data.4180	13	152	<=50	<=500	<=50|<=500	train
4182	data_pandit/aa/4182/data.4182	4	1089	<=50	1001-5000	<=50|1001-5000	train
4183	data_pandit/aa/4183/data.4183	11	500	<=50	<=500	<=50|<=500	train
4185	data_pandit/aa/4185/data.4185	13	123	<=50	<=500	<=50|<=500	train
4186	data_pandit/aa/4186/data.4186	24	144	<=50	<=500	<=50|<=500	train
4187	data_pandit/aa/4187/data.4187	12	84	<=50	<=500	<=50|<=500	train
4188	data_pandit/aa/4188/data.4188	5	359	<=50	<=500	<=50|<=500	train
4189	data_pandit/aa/4189/data.4189	8	260	<=50	<=500	<=50|<=500	train
4190	data_pandit/aa/4190/data.4190	6	103	<=50	<=500	<=50|<=500	train
4192	data_pandit/aa/4192/data.4192	5	518	<=50	501-1000	<=50|501-1000	train
4196	data_pandit/aa/4196/data.4196	5	258	<=50	<=500	<=50|<=500	train
4198	data_pandit/aa/4198/data.4198	11	68	<=50	<=500	<=50|<=500	train
4202	data_pandit/aa/4202/data.4202	7	251	<=50	<=500	<=50|<=500	train
4203	data_pandit/aa/4203/data.4203	31	99	<=50	<=500	<=50|<=500	train
4204	data_pandit/aa/4204/data.4204	4	459	<=50	<=500	<=50|<=500	train
4207	data_pandit/aa/4207/data.4207	7	363	<=50	<=500	<=50|<=500	train
4208	data_pandit/aa/4208/data.4208	14	248	<=50	<=500	<=50|<=500	train
4210	data_pandit/aa/4210/data.4210	6	382	<=50	<=500	<=50|<=500	train
4211	data_pandit/aa/4211/data.4211	9	105	<=50	<=500	<=50|<=500	train
4212	data_pandit/aa/4212/data.4212	5	757	<=50	501-1000	<=50|501-1000	train
4213	data_pandit/aa/4213/data.4213	5	225	<=50	<=500	<=50|<=500	train
4214	data_pandit/aa/4214/data.4214	14	763	<=50	501-1000	<=50|501-1000	train
4215	data_pandit/aa/4215/data.4215	9	73	<=50	<=500	<=50|<=500	train
4217	data_pandit/aa/4217/data.4217	12	385	<=50	<=500	<=50|<=500	train
4224	data_pandit/aa/4224/data.4224	33	39	<=50	<=500	<=50|<=500	train
4225	data_pandit/aa/4225/data.4225	9	178	<=50	<=500	<=50|<=500	train
4226	data_pandit/aa/4226/data.4226	14	300	<=50	<=500	<=50|<=500	train
4231	data_pandit/aa/4231/data.4231	8	242	<=50	<=500	<=50|<=500	train
4233	data_pandit/aa/4233/data.4233	13	426	<=50	<=500	<=50|<=500	train
4234	data_pandit/aa/4234/data.4234	18	122	<=50	<=500	<=50|<=500	train
4235	data_pandit/aa/4235/data.4235	15	238	<=50	<=500	<=50|<=500	train
4236	data_pandit/aa/4236/data.4236	10	132	<=50	<=500	<=50|<=500	train
4238	data_pandit/aa/4238/data.4238	4	988	<=50	501-1000	<=50|501-1000	train
4239	data_pandit/aa/4239/data.4239	11	92	<=50	<=500	<=50|<=500	train
4240	data_pandit/aa/4240/data.4240	17	207	<=50	<=500	<=50|<=500	train
4241	data_pandit/aa/4241/data.4241	11	154	<=50	<=500	<=50|<=500	train
4242	data_pandit/aa/4242/data.4242	9	93	<=50	<=500	<=50|<=500	train
4244	data_pandit/aa/4244/data.4244	4	456	<=50	<=500	<=50|<=500	train
4246	data_pandit/aa/4246/data.4246	8	85	<=50	<=500	<=50|<=500	train
4248	data_pandit/aa/4248/data.4248	4	311	<=50	<=500	<=50|<=500	train
4250	data_pandit/aa/4250/data.4250	34	166	<=50	<=500	<=50|<=500	train
4251	data_pandit/aa/4251/data.4251	49	246	<=50	<=500	<=50|<=500	train
4253	data_pandit/aa/4253/data.4253	5	117	<=50	<=500	<=50|<=500	train
4255	data_pandit/aa/4255/data.4255	10	240	<=50	<=500	<=50|<=500	train
4259	data_pandit/aa/4259/data.4259	11	202	<=50	<=500	<=50|<=500	train
4261	data_pandit/aa/4261/data.4261	28	239	<=50	<=500	<=50|<=500	train
4262	data_pandit/aa/4262/data.4262	14	330	<=50	<=500	<=50|<=500	train
4263	data_pandit/aa/4263/data.4263	32	259	<=50	<=500	<=50|<=500	train
4264	data_pandit/aa/4264/data.4264	8	299	<=50	<=500	<=50|<=500	train
4266	data_pandit/aa/4266/data.4266	12	400	<=50	<=500	<=50|<=500	train
4268	data_pandit/aa/4268/data.4268	4	120	<=50	<=500	<=50|<=500	train
4269	data_pandit/aa/4269/data.4269	7	476	<=50	<=500	<=50|<=500	train
4271	data_pandit/aa/4271/data.4271	8	310	<=50	<=500	<=50|<=500	train
4272	data_pandit/aa/4272/data.4272	6	101	<=50	<=500	<=50|<=500	train
4273	data_pandit/aa/4273/data.4273	7	175	<=50	<=500	<=50|<=500	train
4274	data_pandit/aa/4274/data.4274	24	790	<=50	501-1000	<=50|501-1000	train
4276	data_pandit/aa/4276/data.4276	22	231	<=50	<=500	<=50|<=500	train
4277	data_pandit/aa/4277/data.4277	4	128	<=50	<=500	<=50|<=500	train
4278	data_pandit/aa/4278/data.4278	22	486	<=50	<=500	<=50|<=500	train
4283	data_pandit/aa/4283/data.4283	11	68	<=50	<=500	<=50|<=500	train
4284	data_pandit/aa/4284/data.4284	21	109	<=50	<=500	<=50|<=500	train
4285	data_pandit/aa/4285/data.4285	12	59	<=50	<=500	<=50|<=500	train
4286	data_pandit/aa/4286/data.4286	10	116	<=50	<=500	<=50|<=500	train
4290	data_pandit/aa/4290/data.4290	8	49	<=50	<=500	<=50|<=500	train
4291	data_pandit/aa/4291/data.4291	16	94	<=50	<=500	<=50|<=500	train
4294	data_pandit/aa/4294/data.4294	4	98	<=50	<=500	<=50|<=500	train
4296	data_pandit/aa/4296/data.4296	4	326	<=50	<=500	<=50|<=500	train
4297	data_pandit/aa/4297/data.4297	9	262	<=50	<=500	<=50|<=500	train
4298	data_pandit/aa/4298/data.4298	8	148	<=50	<=500	<=50|<=500	train
4299	data_pandit/aa/4299/data.4299	8	226	<=50	<=500	<=50|<=500	train
4300	data_pandit/aa/4300/data.4300	39	212	<=50	<=500	<=50|<=500	train
4301	data_pandit/aa/4301/data.4301	9	501	<=50	501-1000	<=50|501-1000	train
4302	data_pandit/aa/4302/data.4302	12	73	<=50	<=500	<=50|<=500	train
4304	data_pandit/aa/4304/data.4304	16	282	<=50	<=500	<=50|<=500	train
4305	data_pandit/aa/4305/data.4305	10	84	<=50	<=500	<=50|<=500	train
4307	data_pandit/aa/4307/data.4307	5	145	<=50	<=500	<=50|<=500	train
4308	data_pandit/aa/4308/data.4308	10	356	<=50	<=500	<=50|<=500	train
4310	data_pandit/aa/4310/data.4310	8	472	<=50	<=500	<=50|<=500	train
4313	data_pandit/aa/4313/data.4313	9	524	<=50	501-1000	<=50|501-1000	train
4314	data_pandit/aa/4314/data.4314	7	150	<=50	<=500	<=50|<=500	train
4315	data_pandit/aa/4315/data.4315	7	1137	<=50	1001-5000	<=50|1001-5000	train
4317	data_pandit/aa/4317/data.4317	9	49	<=50	<=500	<=50|<=500	train
4318	data_pandit/aa/4318/data.4318	12	40	<=50	<=500	<=50|<=500	train
4320	data_pandit/aa/4320/data.4320	109	187	101-200	<=500	101-200|<=500	train
4321	data_pandit/aa/4321/data.4321	10	186	<=50	<=500	<=50|<=500	train
4322	data_pandit/aa/4322/data.4322	6	186	<=50	<=500	<=50|<=500	train
4324	data_pandit/aa/4324/data.4324	5	149	<=50	<=500	<=50|<=500	train
4325	data_pandit/aa/4325/data.4325	13	177	<=50	<=500	<=50|<=500	train
4328	data_pandit/aa/4328/data.4328	7	820	<=50	501-1000	<=50|501-1000	train
4330	data_pandit/aa/4330/data.4330	17	285	<=50	<=500	<=50|<=500	train
4331	data_pandit/aa/4331/data.4331	11	171	<=50	<=500	<=50|<=500	train
4332	data_pandit/aa/4332/data.4332	6	146	<=50	<=500	<=50|<=500	train
4334	data_pandit/aa/4334/data.4334	5	411	<=50	<=500	<=50|<=500	train
4335	data_pandit/aa/4335/data.4335	7	230	<=50	<=500	<=50|<=500	train
4336	data_pandit/aa/4336/data.4336	5	73	<=50	<=500	<=50|<=500	train
4337	data_pandit/aa/4337/data.4337	6	31	<=50	<=500	<=50|<=500	train
4344	data_pandit/aa/4344/data.4344	12	121	<=50	<=500	<=50|<=500	train
4345	data_pandit/aa/4345/data.4345	9	354	<=50	<=500	<=50|<=500	train
4347	data_pandit/aa/4347/data.4347	14	126	<=50	<=500	<=50|<=500	train
4348	data_pandit/aa/4348/data.4348	5	547	<=50	501-1000	<=50|501-1000	train
4349	data_pandit/aa/4349/data.4349	7	542	<=50	501-1000	<=50|501-1000	train
4350	data_pandit/aa/4350/data.4350	5	807	<=50	501-1000	<=50|501-1000	train
4351	data_pandit/aa/4351/data.4351	9	321	<=50	<=500	<=50|<=500	train
4352	data_pandit/aa/4352/data.4352	9	248	<=50	<=500	<=50|<=500	train
4353	data_pandit/aa/4353/data.4353	5	304	<=50	<=500	<=50|<=500	train
4354	data_pandit/aa/4354/data.4354	5	318	<=50	<=500	<=50|<=500	train
4355	data_pandit/aa/4355/data.4355	10	64	<=50	<=500	<=50|<=500	train
4356	data_pandit/aa/4356/data.4356	6	29	<=50	<=500	<=50|<=500	train
4359	data_pandit/aa/4359/data.4359	13	210	<=50	<=500	<=50|<=500	train
4363	data_pandit/aa/4363/data.4363	5	213	<=50	<=500	<=50|<=500	train
4365	data_pandit/aa/4365/data.4365	8	183	<=50	<=500	<=50|<=500	train
4369	data_pandit/aa/4369/data.4369	10	145	<=50	<=500	<=50|<=500	train
4371	data_pandit/aa/4371/data.4371	12	113	<=50	<=500	<=50|<=500	train
4373	data_pandit/aa/4373/data.4373	6	292	<=50	<=500	<=50|<=500	train
4374	data_pandit/aa/4374/data.4374	8	234	<=50	<=500	<=50|<=500	train
4375	data_pandit/aa/4375/data.4375	7	67	<=50	<=500	<=50|<=500	train
4378	data_pandit/aa/4378/data.4378	7	315	<=50	<=500	<=50|<=500	train
4379	data_pandit/aa/4379/data.4379	6	123	<=50	<=500	<=50|<=500	train
4381	data_pandit/aa/4381/data.4381	8	259	<=50	<=500	<=50|<=500	train
4382	data_pandit/aa/4382/data.4382	11	241	<=50	<=500	<=50|<=500	train
4385	data_pandit/aa/4385/data.4385	9	100	<=50	<=500	<=50|<=500	train
4386	data_pandit/aa/4386/data.4386	8	327	<=50	<=500	<=50|<=500	train
4387	data_pandit/aa/4387/data.4387	24	213	<=50	<=500	<=50|<=500	train
4388	data_pandit/aa/4388/data.4388	9	116	<=50	<=500	<=50|<=500	train
4389	data_pandit/aa/4389/data.4389	10	145	<=50	<=500	<=50|<=500	train
4390	data_pandit/aa/4390/data.4390	10	239	<=50	<=500	<=50|<=500	train
4391	data_pandit/aa/4391/data.4391	50	107	<=50	<=500	<=50|<=500	train
4393	data_pandit/aa/4393/data.4393	9	280	<=50	<=500	<=50|<=500	train
4394	data_pandit/aa/4394/data.4394	6	411	<=50	<=500	<=50|<=500	train
4397	data_pandit/aa/4397/data.4397	8	110	<=50	<=500	<=50|<=500	train
4401	data_pandit/aa/4401/data.4401	8	217	<=50	<=500	<=50|<=500	train
4402	data_pandit/aa/4402/data.4402	4	61	<=50	<=500	<=50|<=500	train
4403	data_pandit/aa/4403/data.4403	7	82	<=50	<=500	<=50|<=500	train
4405	data_pandit/aa/4405/data.4405	10	153	<=50	<=500	<=50|<=500	train
4409	data_pandit/aa/4409/data.4409	10	155	<=50	<=500	<=50|<=500	train
4410	data_pandit/aa/4410/data.4410	7	266	<=50	<=500	<=50|<=500	train
4411	data_pandit/aa/4411/data.4411	5	160	<=50	<=500	<=50|<=500	train
4412	data_pandit/aa/4412/data.4412	4	184	<=50	<=500	<=50|<=500	train
4414	data_pandit/aa/4414/data.4414	4	361	<=50	<=500	<=50|<=500	train
4418	data_pandit/aa/4418/data.4418	4	231	<=50	<=500	<=50|<=500	train
4421	data_pandit/aa/4421/data.4421	4	77	<=50	<=500	<=50|<=500	train
4425	data_pandit/aa/4425/data.4425	67	266	51-100	<=500	51-100|<=500	train
4428	data_pandit/aa/4428/data.4428	7	120	<=50	<=500	<=50|<=500	train
4429	data_pandit/aa/4429/data.4429	10	100	<=50	<=500	<=50|<=500	train
4431	data_pandit/aa/4431/data.4431	19	76	<=50	<=500	<=50|<=500	train
4432	data_pandit/aa/4432/data.4432	6	203	<=50	<=500	<=50|<=500	train
4435	data_pandit/aa/4435/data.4435	4	113	<=50	<=500	<=50|<=500	train
4439	data_pandit/aa/4439/data.4439	7	162	<=50	<=500	<=50|<=500	train
4443	data_pandit/aa/4443/data.4443	7	294	<=50	<=500	<=50|<=500	train
4444	data_pandit/aa/4444/data.4444	6	773	<=50	501-1000	<=50|501-1000	train
4445	data_pandit/aa/4445/data.4445	7	1331	<=50	1001-5000	<=50|1001-5000	train
4447	data_pandit/aa/4447/data.4447	9	176	<=50	<=500	<=50|<=500	train
4449	data_pandit/aa/4449/data.4449	14	135	<=50	<=500	<=50|<=500	train
4452	data_pandit/aa/4452/data.4452	7	870	<=50	501-1000	<=50|501-1000	train
4453	data_pandit/aa/4453/data.4453	9	162	<=50	<=500	<=50|<=500	train
4454	data_pandit/aa/4454/data.4454	5	388	<=50	<=500	<=50|<=500	train
4456	data_pandit/aa/4456/data.4456	6	101	<=50	<=500	<=50|<=500	train
4460	data_pandit/aa/4460/data.4460	8	192	<=50	<=500	<=50|<=500	train
4461	data_pandit/aa/4461/data.4461	6	182	<=50	<=500	<=50|<=500	train
4462	data_pandit/aa/4462/data.4462	15	266	<=50	<=500	<=50|<=500	train
4464	data_pandit/aa/4464/data.4464	10	297	<=50	<=500	<=50|<=500	train
4465	data_pandit/aa/4465/data.4465	13	271	<=50	<=500	<=50|<=500	train
4467	data_pandit/aa/4467/data.4467	19	319	<=50	<=500	<=50|<=500	train
4468	data_pandit/aa/4468/data.4468	5	60	<=50	<=500	<=50|<=500	train
4470	data_pandit/aa/4470/data.4470	61	65	51-100	<=500	51-100|<=500	train
4472	data_pandit/aa/4472/data.4472	6	1095	<=50	1001-5000	<=50|1001-5000	train
4473	data_pandit/aa/4473/data.4473	6	154	<=50	<=500	<=50|<=500	train
4474	data_pandit/aa/4474/data.4474	9	148	<=50	<=500	<=50|<=500	train
4477	data_pandit/aa/4477/data.4477	5	103	<=50	<=500	<=50|<=500	train
4478	data_pandit/aa/4478/data.4478	8	228	<=50	<=500	<=50|<=500	train
4479	data_pandit/aa/4479/data.4479	13	219	<=50	<=500	<=50|<=500	train
4480	data_pandit/aa/4480/data.4480	18	63	<=50	<=500	<=50|<=500	train
4481	data_pandit/aa/4481/data.4481	7	121	<=50	<=500	<=50|<=500	train
4483	data_pandit/aa/4483/data.4483	94	162	51-100	<=500	51-100|<=500	train
4484	data_pandit/aa/4484/data.4484	20	142	<=50	<=500	<=50|<=500	train
4485	data_pandit/aa/4485/data.4485	9	157	<=50	<=500	<=50|<=500	train
4487	data_pandit/aa/4487/data.4487	11	99	<=50	<=500	<=50|<=500	train
4489	data_pandit/aa/4489/data.4489	13	486	<=50	<=500	<=50|<=500	train
4490	data_pandit/aa/4490/data.4490	15	132	<=50	<=500	<=50|<=500	train
4491	data_pandit/aa/4491/data.4491	14	412	<=50	<=500	<=50|<=500	train
4492	data_pandit/aa/4492/data.4492	12	61	<=50	<=500	<=50|<=500	train
4493	data_pandit/aa/4493/data.4493	16	162	<=50	<=500	<=50|<=500	train
4495	data_pandit/aa/4495/data.4495	10	272	<=50	<=500	<=50|<=500	train
4496	data_pandit/aa/4496/data.4496	5	151	<=50	<=500	<=50|<=500	train
4497	data_pandit/aa/4497/data.4497	9	270	<=50	<=500	<=50|<=500	train
4498	data_pandit/aa/4498/data.4498	6	290	<=50	<=500	<=50|<=500	train
4503	data_pandit/aa/4503/data.4503	5	96	<=50	<=500	<=50|<=500	train
4504	data_pandit/aa/4504/data.4504	10	207	<=50	<=500	<=50|<=500	train
4506	data_pandit/aa/4506/data.4506	8	153	<=50	<=500	<=50|<=500	train
4507	data_pandit/aa/4507/data.4507	5	171	<=50	<=500	<=50|<=500	train
4508	data_pandit/aa/4508/data.4508	6	114	<=50	<=500	<=50|<=500	train
4509	data_pandit/aa/4509/data.4509	5	481	<=50	<=500	<=50|<=500	train
4517	data_pandit/aa/4517/data.4517	10	123	<=50	<=500	<=50|<=500	train
4518	data_pandit/aa/4518/data.4518	25	42	<=50	<=500	<=50|<=500	train
4519	data_pandit/aa/4519/data.4519	23	295	<=50	<=500	<=50|<=500	train
4520	data_pandit/aa/4520/data.4520	19	281	<=50	<=500	<=50|<=500	train
4523	data_pandit/aa/4523/data.4523	25	109	<=50	<=500	<=50|<=500	train
4525	data_pandit/aa/4525/data.4525	4	232	<=50	<=500	<=50|<=500	train
4527	data_pandit/aa/4527/data.4527	11	166	<=50	<=500	<=50|<=500	train
4528	data_pandit/aa/4528/data.4528	23	539	<=50	501-1000	<=50|501-1000	train
4529	data_pandit/aa/4529/data.4529	14	389	<=50	<=500	<=50|<=500	train
4530	data_pandit/aa/4530/data.4530	7	92	<=50	<=500	<=50|<=500	train
4531	data_pandit/aa/4531/data.4531	8	96	<=50	<=500	<=50|<=500	train
4532	data_pandit/aa/4532/data.4532	16	59	<=50	<=500	<=50|<=500	train
4534	data_pandit/aa/4534/data.4534	7	264	<=50	<=500	<=50|<=500	train
4536	data_pandit/aa/4536/data.4536	55	112	51-100	<=500	51-100|<=500	train
4537	data_pandit/aa/4537/data.4537	7	53	<=50	<=500	<=50|<=500	train
4538	data_pandit/aa/4538/data.4538	6	197	<=50	<=500	<=50|<=500	train
4540	data_pandit/aa/4540/data.4540	14	238	<=50	<=500	<=50|<=500	train
4542	data_pandit/aa/4542/data.4542	6	116	<=50	<=500	<=50|<=500	train
4543	data_pandit/aa/4543/data.4543	5	54	<=50	<=500	<=50|<=500	train
4544	data_pandit/aa/4544/data.4544	6	62	<=50	<=500	<=50|<=500	train
4546	data_pandit/aa/4546/data.4546	9	280	<=50	<=500	<=50|<=500	train
4547	data_pandit/aa/4547/data.4547	12	49	<=50	<=500	<=50|<=500	train
4548	data_pandit/aa/4548/data.4548	5	336	<=50	<=500	<=50|<=500	train
4552	data_pandit/aa/4552/data.4552	15	69	<=50	<=500	<=50|<=500	train
4553	data_pandit/aa/4553/data.4553	7	317	<=50	<=500	<=50|<=500	train
4554	data_pandit/aa/4554/data.4554	5	63	<=50	<=500	<=50|<=500	train
4555	data_pandit/aa/4555/data.4555	9	275	<=50	<=500	<=50|<=500	train
4557	data_pandit/aa/4557/data.4557	5	337	<=50	<=500	<=50|<=500	train
4559	data_pandit/aa/4559/data.4559	57	339	51-100	<=500	51-100|<=500	train
4560	data_pandit/aa/4560/data.4560	9	135	<=50	<=500	<=50|<=500	train
4561	data_pandit/aa/4561/data.4561	5	505	<=50	501-1000	<=50|501-1000	train
4563	data_pandit/aa/4563/data.4563	8	322	<=50	<=500	<=50|<=500	train
4564	data_pandit/aa/4564/data.4564	4	191	<=50	<=500	<=50|<=500	train
4565	data_pandit/aa/4565/data.4565	30	840	<=50	501-1000	<=50|501-1000	train
4567	data_pandit/aa/4567/data.4567	8	143	<=50	<=500	<=50|<=500	train
4568	data_pandit/aa/4568/data.4568	26	461	<=50	<=500	<=50|<=500	train
4569	data_pandit/aa/4569/data.4569	12	216	<=50	<=500	<=50|<=500	train
4570	data_pandit/aa/4570/data.4570	8	343	<=50	<=500	<=50|<=500	train
4571	data_pandit/aa/4571/data.4571	6	58	<=50	<=500	<=50|<=500	train
4573	data_pandit/aa/4573/data.4573	31	390	<=50	<=500	<=50|<=500	train
4577	data_pandit/aa/4577/data.4577	6	374	<=50	<=500	<=50|<=500	train
4578	data_pandit/aa/4578/data.4578	8	368	<=50	<=500	<=50|<=500	train
4579	data_pandit/aa/4579/data.4579	6	153	<=50	<=500	<=50|<=500	train
4581	data_pandit/aa/4581/data.4581	9	439	<=50	<=500	<=50|<=500	train
4582	data_pandit/aa/4582/data.4582	10	304	<=50	<=500	<=50|<=500	train
4586	data_pandit/aa/4586/data.4586	7	410	<=50	<=500	<=50|<=500	train
4591	data_pandit/aa/4591/data.4591	5	173	<=50	<=500	<=50|<=500	train
4592	data_pandit/aa/4592/data.4592	8	651	<=50	501-1000	<=50|501-1000	train
4594	data_pandit/aa/4594/data.4594	15	36	<=50	<=500	<=50|<=500	train
4597	data_pandit/aa/4597/data.4597	5	296	<=50	<=500	<=50|<=500	train
4598	data_pandit/aa/4598/data.4598	4	377	<=50	<=500	<=50|<=500	train
4601	data_pandit/aa/4601/data.4601	21	210	<=50	<=500	<=50|<=500	train
4602	data_pandit/aa/4602/data.4602	11	289	<=50	<=500	<=50|<=500	train
4603	data_pandit/aa/4603/data.4603	11	114	<=50	<=500	<=50|<=500	train
4607	data_pandit/aa/4607/data.4607	10	103	<=50	<=500	<=50|<=500	train
4613	data_pandit/aa/4613/data.4613	4	434	<=50	<=500	<=50|<=500	train
4614	data_pandit/aa/4614/data.4614	6	104	<=50	<=500	<=50|<=500	train
4615	data_pandit/aa/4615/data.4615	140	730	101-200	501-1000	101-200|501-1000	train
4619	data_pandit/aa/4619/data.4619	7	485	<=50	<=500	<=50|<=500	train
4620	data_pandit/aa/4620/data.4620	9	131	<=50	<=500	<=50|<=500	train
4621	data_pandit/aa/4621/data.4621	9	65	<=50	<=500	<=50|<=500	train
4622	data_pandit/aa/4622/data.4622	7	742	<=50	501-1000	<=50|501-1000	train
4624	data_pandit/aa/4624/data.4624	9	175	<=50	<=500	<=50|<=500	train
4625	data_pandit/aa/4625/data.4625	8	278	<=50	<=500	<=50|<=500	train
4627	data_pandit/aa/4627/data.4627	6	274	<=50	<=500	<=50|<=500	train
4628	data_pandit/aa/4628/data.4628	5	479	<=50	<=500	<=50|<=500	train
4630	data_pandit/aa/4630/data.4630	5	372	<=50	<=500	<=50|<=500	train
4633	data_pandit/aa/4633/data.4633	16	65	<=50	<=500	<=50|<=500	train
4634	data_pandit/aa/4634/data.4634	20	383	<=50	<=500	<=50|<=500	train
4635	data_pandit/aa/4635/data.4635	9	455	<=50	<=500	<=50|<=500	train
4636	data_pandit/aa/4636/data.4636	10	132	<=50	<=500	<=50|<=500	train
4637	data_pandit/aa/4637/data.4637	5	821	<=50	501-1000	<=50|501-1000	train
4639	data_pandit/aa/4639/data.4639	6	135	<=50	<=500	<=50|<=500	train
4640	data_pandit/aa/4640/data.4640	10	230	<=50	<=500	<=50|<=500	train
4642	data_pandit/aa/4642/data.4642	11	154	<=50	<=500	<=50|<=500	train
4644	data_pandit/aa/4644/data.4644	6	198	<=50	<=500	<=50|<=500	train
4646	data_pandit/aa/4646/data.4646	7	947	<=50	501-1000	<=50|501-1000	train
4647	data_pandit/aa/4647/data.4647	20	38	<=50	<=500	<=50|<=500	train
4648	data_pandit/aa/4648/data.4648	4	451	<=50	<=500	<=50|<=500	train
4649	data_pandit/aa/4649/data.4649	4	137	<=50	<=500	<=50|<=500	train
4650	data_pandit/aa/4650/data.4650	26	45	<=50	<=500	<=50|<=500	train
4651	data_pandit/aa/4651/data.4651	9	143	<=50	<=500	<=50|<=500	train
4652	data_pandit/aa/4652/data.4652	5	223	<=50	<=500	<=50|<=500	train
4654	data_pandit/aa/4654/data.4654	5	182	<=50	<=500	<=50|<=500	train
4655	data_pandit/aa/4655/data.4655	11	384	<=50	<=500	<=50|<=500	train
4657	data_pandit/aa/4657/data.4657	33	357	<=50	<=500	<=50|<=500	train
4658	data_pandit/aa/4658/data.4658	8	97	<=50	<=500	<=50|<=500	train
4660	data_pandit/aa/4660/data.4660	5	185	<=50	<=500	<=50|<=500	train
4661	data_pandit/aa/4661/data.4661	5	80	<=50	<=500	<=50|<=500	train
4663	data_pandit/aa/4663/data.4663	7	347	<=50	<=500	<=50|<=500	train
4665	data_pandit/aa/4665/data.4665	18	301	<=50	<=500	<=50|<=500	train
4666	data_pandit/aa/4666/data.4666	5	219	<=50	<=500	<=50|<=500	train
4668	data_pandit/aa/4668/data.4668	22	206	<=50	<=500	<=50|<=500	train
4669	data_pandit/aa/4669/data.4669	26	52	<=50	<=500	<=50|<=500	train
4670	data_pandit/aa/4670/data.4670	22	106	<=50	<=500	<=50|<=500	train
4671	data_pandit/aa/4671/data.4671	9	418	<=50	<=500	<=50|<=500	train
4672	data_pandit/aa/4672/data.4672	30	53	<=50	<=500	<=50|<=500	train
4674	data_pandit/aa/4674/data.4674	14	129	<=50	<=500	<=50|<=500	train
4675	data_pandit/aa/4675/data.4675	9	84	<=50	<=500	<=50|<=500	train
4678	data_pandit/aa/4678/data.4678	6	224	<=50	<=500	<=50|<=500	train
4679	data_pandit/aa/4679/data.4679	5	171	<=50	<=500	<=50|<=500	train
4680	data_pandit/aa/4680/data.4680	4	166	<=50	<=500	<=50|<=500	train
4684	data_pandit/aa/4684/data.4684	6	136	<=50	<=500	<=50|<=500	train
4685	data_pandit/aa/4685/data.4685	17	285	<=50	<=500	<=50|<=500	train
4686	data_pandit/aa/4686/data.4686	8	148	<=50	<=500	<=50|<=500	train
4687	data_pandit/aa/4687/data.4687	114	365	101-200	<=500	101-200|<=500	train
4689	data_pandit/aa/4689/data.4689	6	172	<=50	<=500	<=50|<=500	train
4690	data_pandit/aa/4690/data.4690	11	299	<=50	<=500	<=50|<=500	train
4691	data_pandit/aa/4691/data.4691	7	482	<=50	<=500	<=50|<=500	train
4693	data_pandit/aa/4693/data.4693	4	264	<=50	<=500	<=50|<=500	train
4696	data_pandit/aa/4696/data.4696	74	205	51-100	<=500	51-100|<=500	train
4697	data_pandit/aa/4697/data.4697	9	107	<=50	<=500	<=50|<=500	train
4698	data_pandit/aa/4698/data.4698	6	82	<=50	<=500	<=50|<=500	train
4699	data_pandit/aa/4699/data.4699	15	46	<=50	<=500	<=50|<=500	train
4700	data_pandit/aa/4700/data.4700	4	456	<=50	<=500	<=50|<=500	train
4702	data_pandit/aa/4702/data.4702	27	793	<=50	501-1000	<=50|501-1000	train
4703	data_pandit/aa/4703/data.4703	7	97	<=50	<=500	<=50|<=500	train
4704	data_pandit/aa/4704/data.4704	111	151	101-200	<=500	101-200|<=500	train
4707	data_pandit/aa/4707/data.4707	7	93	<=50	<=500	<=50|<=500	train
4708	data_pandit/aa/4708/data.4708	7	360	<=50	<=500	<=50|<=500	train
4709	data_pandit/aa/4709/data.4709	7	115	<=50	<=500	<=50|<=500	train
4710	data_pandit/aa/4710/data.4710	9	157	<=50	<=500	<=50|<=500	train
4711	data_pandit/aa/4711/data.4711	7	323	<=50	<=500	<=50|<=500	train
4714	data_pandit/aa/4714/data.4714	14	223	<=50	<=500	<=50|<=500	train
4716	data_pandit/aa/4716/data.4716	5	121	<=50	<=500	<=50|<=500	train
4722	data_pandit/aa/4722/data.4722	7	196	<=50	<=500	<=50|<=500	train
4723	data_pandit/aa/4723/data.4723	5	220	<=50	<=500	<=50|<=500	train
4725	data_pandit/aa/4725/data.4725	6	339	<=50	<=500	<=50|<=500	train
4726	data_pandit/aa/4726/data.4726	6	99	<=50	<=500	<=50|<=500	train
4728	data_pandit/aa/4728/data.4728	7	198	<=50	<=500	<=50|<=500	train
4729	data_pandit/aa/4729/data.4729	16	153	<=50	<=500	<=50|<=500	train
4730	data_pandit/aa/4730/data.4730	5	87	<=50	<=500	<=50|<=500	train
4731	data_pandit/aa/4731/data.4731	6	434	<=50	<=500	<=50|<=500	train
4732	data_pandit/aa/4732/data.4732	5	716	<=50	501-1000	<=50|501-1000	train
